Site,SubSite,CaptureDate,Species,IndividualID,Sex,MassG,SVLmm,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
LostHorse,1,5/4/20,RALU,900111880425283,,,,N,,,,,,Captured 04/29/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425880,,,,N,,,,,,Captured 04/24/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425846,,,,N,,,,,,Captured 05/01/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425810,,,,N,,,,,,Captured 04/28/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425823,,,,N,,,,,,Captured 04/29/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880426527,,,,N,,,,,,Captured 04/26/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425852,,,,N,,,,,,Captured 04/28/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425837,,,,N,,,,,,Captured 04/26/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425807,,,,N,,,,,,Captured 05/01/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425744,,,,N,,,,,,Captured 04/29/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425452,,,,N,,,,,,Captured 04/24/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425742,,,,N,,,,,,Captured 04/22/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425869,,,,N,,,,,,Captured 04/26/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425747,,,,N,,,,,,Captured 04/24/4040,0,0,,
LostHorse,1,5/4/20,RALU,900111880425842,,,,N,,,,,,Captured 05/01/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880426316,,,,N,,,,,,Captured 05/01/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425828,,,,N,,,,,,Captured 04/29/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425826,,,,N,,,,,,Captured 05/01/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880426334,,,,N,,,,,,Captured 04/28/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425866,,,,N,,,,,,Captured 04/28/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425824,,,,N,,,,,,Captured 04/29/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425863,,,,N,,,,,,Captured 04/24/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425849,,,,N,,,,,,Captured 04/28/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880425759,,,,N,,,,,,Captured 04/22/2020,0,0,,
LostHorse,1,5/4/20,RALU,900111880426644,,,,N,,,,,,Captured 04/24/2020,0,0,,
LostHorse,1,4/22/21,RALU,900111880426054,M,,61,N,,,,,,"Too windy for scale, captured 4/21/2021, Has LR2",0,0,,
LostHorse,1,4/22/21,RALU,900111880426519,M,,62,N,,,,,,"Too windy for scale, captured 4/21/2021, Has LR2",0,0,,
LostHorse,1,4/22/21,RALU,900111880426026,M,,54,N,,,,,,"Too windy for scale, captured 4/21/2021, Has LR2",0,0,,
LostHorse,1,4/30/21,RALU,900111880425547,F,,64,N,,,,,20ARMI1030,"Gave RR2, ran out of swabs",0,0,,
LostHorse,1,4/30/21,RALU,900111880425584,F,,65,N,,,,,,Has LR2 and RR2,0,0,,
LostHorse,1,4/30/21,RALU,900111880425574,M,,53,N,,,,,,Has RR2,0,0,,
LostHorse,1,4/30/21,RALU,900111880425766,M,,59,N,,,,,,Has RR2,0,0,,
LostHorse,1,4/30/21,RALU,900111880425627,F,,71,N,,,,,,Has RR2,0,0,,
LostHorse,1,4/30/21,RALU,900111880425623,F,,66,N,,,,,,Has RR2,0,0,,
LostHorse,1,4/30/21,RALU,900111880425316,M,,52,N,,,,,,Has RR2,0,0,,
LostHorse,1,4/27/21,RALU,900111880425575,,,,N,,,,,,"On top of female in pond, did not capture",0,1,Didn’t capture individual,
LostHorse,1,4/27/21,RALU,900111880425172,,,,N,,,,,,"On top of female in pond, did not capture",0,1,Didn’t capture individual,
