Site,SubSite,CaptureDate,Species,IndividualID,SVLmm,Sex,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
SMNWR_W,SMNWR3001,5/7/2018,AMCI,AC-361,41,U,J,1.95,Y,1,1603000265,,,,,0,0,,
SMNWR_W,SMNWR3001,5/18/2018,AMCI,AC-425,38,U,J,1.95,N,,,,,,no swab,0,0,,
SMNWR_W,SMNWR3001,5/1/2020,AMCI,AC-522,42,U,J,1.94,Y,0,1903700285,pos,25.4408245477183,,,0,0,,
SMNWR_E,SMNWR1601,5/1/2018,AMCI,AC-353,41,U,J,1.94,Y,1,1603000259,,,,,0,0,,
SMNWR_W,SMNWR3001,5/7/2018,AMCI,AC-362,40,U,J,1.94,Y,1,1603000266,,,,,0,0,,
SMNWR_W,SMNWR3001,4/20/2020,AMCI,AC20-005,40,U,J,1.94,Y,0,1903700270,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,4/17/2018,AMCI,ac-309,46,U,J,1.93,Y,1,1702000019,,,,,0,0,,
SMNWR_E,SMNWR0145,4/25/2018,AMCI,AC-344,44,U,J,1.93,Y,1,1603000251,,,,,0,0,,
SMNWR_W,SMNWR3001,12/22/2019,AMCI,AC-442,44,M,A,1.93,Y,0,1902300198,neg,0,,Recapture; VIE read as xPxx,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,AC-320,43,U,J,1.93,Y,1,1702000030,,,,,0,0,,
SMNWR_E,SMNWR0145,4/24/2018,AMCI,AC-339,43,U,J,1.93,Y,1,1702000050,,,,,0,0,,
SMNWR_E,SMNWR1601,4/8/2018,AMCI,ac-295,41,U,J,1.92,N,,,,,,,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-433,40,U,J,1.92,N,,,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,AC-321,43,U,J,1.89,Y,1,1702000031,,,,,0,0,,
SMNWR_W,SMNWR3001,4/15/2020,AMCI,AC20-004,40,U,J,1.88,Y,0,1903700262,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,4/28/2020,AMCI,AC20-011,35,U,J,1.88,Y,0,1903700280,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,ac-315,42,U,J,1.87,Y,1,1702000025,,,,,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,AC-311,39,U,J,1.87,Y,1,1702000035,,,,Recapture,0,0,,
SMNWR_E,SMNWR1601,4/28/2020,AMCI,AC20-014,34,U,J,1.87,Y,0,1903700284,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,4/24/2018,AMCI,AC-338,43,U,J,1.86,Y,1,1702000049,,,,accidental VIE in position 1; not a metamorph,0,0,,
SMNWR_E,SMNWR1601,4/8/2018,AMCI,ac-291,42,U,J,1.86,N,,,,,,,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-449,39,U,J,1.86,N,,,,,,no swab; last 3 digits of PIT not recorded,0,0,,
SMNWR_E,SMNWR0145,4/23/2018,AMCI,AC-333,42,U,J,1.85,Y,1,1702000042,,,,,0,0,,
SMNWR_E,SMNWR0145,4/8/2018,AMCI,ac-290,41,U,J,1.85,Y,1,1702000014,,,,2 worms/parasites from cloaca; bad leg (1),1,0,,
SMNWR_E,SMNWR1601,5/17/2018,AMCI,AC-397,41,U,J,1.85,Y,1,1603000321,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-391,39,U,J,1.85,Y,1,1603000341,,,,,0,0,,
SMNWR_W,SMNWR3001,5/15/2018,AMCI,AC-377,38,U,J,1.85,Y,1,1603000311,,,,,0,0,,
SMNWR_E,SMNWR0145,4/23/2018,AMCI,ac-329,43,U,J,1.84,Y,1,1702000041,,,,,0,0,,
SMNWR_W,SMNWR3001,5/12/2021,AMCI,AC-559,38,U,J,1.84,Y,0,1702000075,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/8/2018,AMCI,ac-293,42,U,J,1.83,N,,,,,,n/a leg 3 has tiny toes; tagged on 4/9 because it still had some tiny gills on 4/8,0,0,,
SMNWR_W,SMNWR3001,5/18/2018,AMCI,AC-426,39,U,J,1.83,N,,,,,,no swab,0,0,,
SMNWR_W,SMNWR3001,5/18/2018,AMCI,AC-421,39,U,J,1.82,N,,,,,,no swab,0,0,,
SMNWR_E,SMNWR1601,4/30/2018,AMCI,AC-318,42,U,J,1.81,Y,1,1603000258,,,,"Recapture; raw flesh on tail (~1x3 mm), tiny notches on top of tail",1,0,,
SMNWR_W,SMNWR3001,5/15/2018,AMCI,AC-376,39,U,J,1.81,Y,1,1603000310,,,,,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-395,,U,J,1.81,Y,1,1603000319,,,,,0,0,,
SMNWR_W,SMNWR3001,5/16/2018,AMCI,AC-422,39,U,J,1.80,N,,,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,5/18/2018,AMCI,AC-440,39,U,J,1.80,N,,,,,,no swab,0,0,,
SMNWR_W,SMNWR3001,4/14/2020,AMCI,AC-519,43,U,J,1.79,Y,0,1903700260,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,ac-319,42,U,J,1.79,Y,1,1702000029,,,,,0,0,,
SMNWR_E,SMNWR1601,4/15/2018,AMCI,ac-301,41,U,J,1.79,N,,,,,,,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,ac-323,40,U,J,1.79,Y,1,1702000033,,,,scrape on head,1,0,,
SMNWR_W,SMNWR3001,5/18/2018,AMCI,AC-381,39,U,J,1.79,Y,1,1603000318,,,,"tagged 5/18; ran out of orange VIE, did not VIE;not on data sheet, but likely VIEd with new tag xRxx",0,0,,
SMNWR_E,SMNWR1601,5/15/2018,AMCI,AC-371,38,U,J,1.79,Y,1,1603000275,,,,,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-384,,U,J,1.79,Y,1,1603000315,,,,,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,ac-317,42,U,J,1.78,Y,1,1702000028,,,,,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-394,41,U,J,1.78,Y,1,1603000344,,,,,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-417,40,U,J,1.78,N,,,,,,tgged 5/18,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-404,39,U,J,1.78,Y,1,1603000328,,,,,0,0,,
SMNWR_E,SMNWR1601,5/2/2018,AMCI,AC-355,43,U,J,1.77,Y,1,1603000260,,,,bump on side (legs 2/4) looked like 1/2 of a PIT tag,0,0,,
SMNWR_E,SMNWR1601,5/15/2018,AMCI,AC-369,40,U,J,1.77,Y,1,1603000273,,,,,0,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC-551,43,U,J,1.76,Y,0,1702000067,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,4/16/2018,AMCI,ac-303,39,U,J,1.76,N,,,,,, ,0,0,,
SMNWR_E,SMNWR1601,4/28/2020,AMCI,AC20-010,37,U,J,1.76,Y,0,1903700279,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,5/15/2018,AMCI,AC-416,37,U,J,1.76,N,,,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,4/18/2018,AMCI,ac-312,47,U,J,1.75,Y,1,1702000022,,,,,0,0,,
SMNWR_W,SMNWR3001,5/17/2018,AMCI,AC-399,39,U,J,1.75,Y,1,1603000323,,,,tagged 5/18; ,0,0,,
SMNWR_E,SMNWR1601,5/15/2018,AMCI,AC-418,38,U,J,1.75,N,,,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,10/29/2017,AMCI,AC-211,48,U,J,1.74,Y,1,1603000418,,,,,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-414,40,U,J,1.73,Y,1,1603000368,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,5/15/2018,AMCI,AC-372,39,U,J,1.73,Y,1,1603000276,,,,,0,0,,
SMNWR_W,SMNWR3001,5/4/2021,AMCI,AC-539,39,U,J,1.73,Y,0,1702000053,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/28/2020,AMCI,AC20-007,37,U,J,1.73,Y,0,1903700276,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,4/28/2020,AMCI,AC20-008,36,U,J,1.73,Y,0,1903700277,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,11/24/2019,AMCI,AC-495,45,M,A,1.72,Y,0,1902300172,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/17/2018,AMCI,ac-306,44,U,J,1.72,Y,1,1702000016,,,,scrape on head,1,0,,
SMNWR_E,SMNWR0145,4/23/2018,AMCI,AC-326,41,U,J,1.72,Y,1,1702000038,,,,,0,0,,
SMNWR_E,SMNWR1601,4/16/2018,AMCI,ac-302,41,U,J,1.71,N,,,,,, ,0,0,,
SMNWR_W,SMNWR3001,5/1/2018,AMCI,AC-352,41,U,J,1.71,Y,1,1701900007,,,,,0,0,,
SMNWR_W,SMNWR3001,5/12/2021,AMCI,AC-562,41,U,J,1.71,Y,0,1702000078,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-387,37,U,J,1.71,Y,1,1603000337,,,,,0,0,,
SMNWR_E,SMNWR1601,4/29/2021,AMCI,AC-538,48,U,J,1.70,Y,0,1702000052,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/5/2021,AMCI,AC-543,42,U,J,1.70,Y,0,1702000057,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,5/17/2018,AMCI,AC-450,41,U,J,1.70,N,,,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,5/2/2018,AMCI,AC-356,40,U,J,1.70,Y,1,1603000261,,,,missing 2 toes on foot 1,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,ac-322,40,U,J,1.7,Y,1,1702000032,,,,,0,0,,
SMNWR_E,SMNWR1601,4/9/2018,AMCI,ac-296,40,U,J,1.7,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,5/18/2018,AMCI,AC-412,38,U,J,1.70,Y,1,1603000336,,,,,0,0,,
SMNWR_W,SMNWR3001,5/18/2018,AMCI,AC-407,37,U,J,1.70,Y,1,1603000331,,,,,0,0,,
SMNWR_W,SMNWR3001,4/14/2020,AMCI,AC20-003,42,U,J,1.68,Y,0,1903700261,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,4/17/2018,AMCI,ac-305,41,U,J,1.68,Y,1,1702000015,,,,,0,0,,
SMNWR_W,SMNWR3001,5/16/2018,AMCI,AC-424,40,U,J,1.68,N,,,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,4/5/2018,AMCI,ac-288,39,U,J,1.68,Y,1,1702000012,,,,,0,0,,
SMNWR_E,SMNWR0145,4/6/2019,AMCI,AC-475,38,U,J,1.68,Y,1,1902300068,,,,,0,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC-554,36,U,J,1.68,Y,0,1702000070,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/17/2018,AMCI,ac-307,41,U,J,1.67,Y,1,1702000018,,,,missing foot (position 2),1,0,,
SMNWR_W,SMNWR3001,5/16/2018,AMCI,AC-434,38,U,J,1.67,N,,,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,4/22/2021,AMCI,AC-535,37,U,J,1.67,Y,0,1701800004,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC-553,41,U,J,1.66,Y,0,1702000069,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/17/2018,AMCI,AC-401,39,U,J,1.66,Y,1,1603000325,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC-555,38,U,J,1.66,Y,0,1702000071,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-396,37,U,J,1.66,Y,1,1603000320,,,,,0,0,,
SMNWR_W,SMNWR3001,5/16/2018,AMCI,AC-423,37,U,J,1.66,N,,,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,4/15/2020,AMCI,AC-520,39,U,J,1.65,Y,0,1903700264,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/12/2021,AMCI,AC-561,37,U,J,1.65,Y,0,1702000077,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC-552,39,U,J,1.64,Y,0,1702000068,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/17/2018,AMCI,AC-400,38,U,J,1.64,Y,1,1603000324,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-447,39,U,J,1.63,N,,,,,,no swab,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-403,37,U,J,1.63,Y,1,1603000327,,,,,0,0,,
SMNWR_E,SMNWR0145,4/12/2019,AMCI,AC-476,39,U,J,1.62,Y,1,1902300070,,,,,0,0,,
SMNWR_W,SMNWR3001,5/16/2018,AMCI,AC-446,38,U,J,1.62,N,,,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-427,39,U,J,1.61,N,,,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,5/15/2018,AMCI,AC-375,39,U,J,1.61,Y,1,1603000309,,,,,0,0,,
SMNWR_E,SMNWR1601,4/7/2018,AMCI,ac-289,41,U,J,1.6,Y,1,1702000013,,,,,0,0,,
SMNWR_W,SMNWR3001,5/15/2018,AMCI,AC-374,38,U,J,1.59,Y,1,1603000308,,,,,0,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC-557,36,U,J,1.59,Y,0,1702000073,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/26/2018,AMCI,AC-345,42,U,J,1.58,Y,1,1603000252,,,,,0,0,,
SMNWR_E,SMNWR1601,4/25/2018,AMCI,AC-343,40,U,J,1.58,Y,1,1603000249,,,,found outside trap; miscoded VIE? Should be xxYx,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-420,38,U,J,1.57,N,,,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,5/15/2018,AMCI,AC-373,36,U,J,1.57,Y,1,1603000307,,,,,0,0,,
SMNWR_E,SMNWR1601,4/28/2020,AMCI,AC20-013,36,U,J,1.57,Y,0,1903700282,neg,0,,Headstart,0,0,,
