Site,SubSite,CaptureDate,Species,IndividualID,Sex,SVLmm,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
ThreeCreeks,2,8/4/20,RACA,982126056701254,99,46.00,SA,9.40,Y,0,1903200018,pos,2120.86840354541,20ARMI1338,,0,0,,
DilmanMeadows,2,10/1/20,RAPR,982126059654989,2,63.00,A,35.50,Y,0,2003100128,pos,6777.9892865469,20ARMI1341,Discoloration on right shoulder.,1,0,,
DilmanMeadows,2,9/29/20,RAPR,982126053083660,2,62.00,A,31.50,Y,0,2003100163,pos,266.474392013841,20ARMI1346,,0,0,,
ThreeCreeks,2,9/22/20,RACA,982126059656249,99,45.00,SA,9.00,Y,0,2003100178,pos,46.5623490531073,20ARMI1360,Dom Veg = mud.,0,0,,
DilmanMeadows,2,8/11/20,RAPR,982126052709265,2,49.00,SA,11.00,Y,0,1903100056,pos,3844.80380941677,20ARMI1364,Frog was basking on a rock without vegetation.,0,0,,
ThreeCreeks,2,9/14/21,RACA,982126052298091,1,51.00,A,16.00,Y,0,2101100109,pos,328705.301157264,21ARMI0821,Top Hg code 2018CERP02,0,0,,
ThreeCreeks,2,9/14/21,RACA,982126053085310,2,79.00,A,58.00,Y,0,2101100119,pos,680.575876763972,21ARMI0822,LR3 toe clip looks really inflamed. Top Hg code 2018CERP02.,1,0,,
ThreeCreeks,2,7/27/21,RACA,982000408830575,2,74.00,A,46.00,Y,0,2101100154,pos,282.364992078166,21ARMI0827,Hg ID: 2018CERP02,0,0,,
ThreeCreeks,2,7/27/21,RACA,982126053078317,1,58.00,A,24.00,Y,0,2101100148,pos,2644.84410791763,21ARMI0829,Hg ID: 2018CERP02,0,0,,
ThreeCreeks,2,9/14/21,RACA,982126052294397,2,76.00,A,43.50,Y,0,2101100120,pos,88.5946460963597,21ARMI0830,Top Hg code 2018CERP02. RR2 was lost so we took LR1 as our sample,0,0,,
ThreeCreeks,2,9/15/21,RACA,982091066389717,2,53.00,A,15.50,Y,0,2101100117,pos,11779.1164653917,21ARMI0831,Top Hg code 2018CERP02,0,0,,
ThreeCreeks,2,7/27/21,RACA,982126052298091,1,50.00,A,13.00,Y,0,2101100151,pos,23000.1803827904,21ARMI0834,Hg ID: 2018CERP02,0,0,,
ThreeCreeks,2,7/28/21,RACA,982091066341537,1,51.00,A,13.50,Y,0,2101100145,pos,39322.4335113698,21ARMI0835,Hg ID 2018CERP02. RR2 toe is bent.,0,0,,
ThreeCreeks,2,9/14/21,RACA,982091066341537,1,56.00,A,16.00,Y,0,2101100110,pos,1574655.36960815,21ARMI0837,Top Hg barcode 2018CERP02,0,0,,
ThreeCreeks,2,7/27/21,RACA,982126056701275,1,60.00,A,24.50,Y,0,2101100149,pos,47.2334576586298,21ARMI0839,Hg ID: 2018CERP02,0,0,,
ThreeCreeks,2,7/28/21,RACA,982091066341488,99,50.00,SA,12.50,Y,0,2101100146,pos,128.439261623162,21ARMI0845,On land in the mud. Hg ID 2018CERP02,0,0,,
DilmanMeadows,2,7/29/21,RAPR,982000408830584,2,61.00,A,24.50,Y,0,2003100033,pos,35.2125282422857,21ARMI0881,Other veg was rock,0,0,,
DilmanMeadows,2,7/28/21,RAPR,982126056701425,2,57.00,A,18.00,Y,0,2003100025,pos,253.888685018159,21ARMI0884,Other veg was moss,0,0,,
DilmanMeadows,2,7/28/21,RAPR,982126053057561,1,55.00,A,19.00,Y,0,2003100014,pos,1894.02959801312,21ARMI0893,Other veg was herbaceous and mosses. ,0,0,,
DilmanMeadows,2,7/28/21,RAPR,982126056701407,2,49.00,SA,11.50,Y,0,2003100026,pos,6722.78978478389,21ARMI0896,Other veg was herbaceous.,0,0,,
DilmanMeadows,2,7/29/21,RAPR,982126059665631,99,52.00,SA,13.50,Y,0,2003100020,pos,2172.05999178139,21ARMI0897,,0,0,,
DilmanMeadows,2,9/14/21,RAPR,982126059662766,99,41.00,SA,6.50,Y,0,2101100082,pos,24858.1631635202,21ARMI0900,"Basking on Rock in middle of creek channel, no veg. ",0,0,,
DilmanMeadows,2,9/14/21,RAPR,982126059665469,99,42.00,SA,6.50,Y,0,2101100083,pos,4574.46488317538,21ARMI0904,,0,0,,
DilmanMeadows,2,7/28/21,RAPR,982126052709265,2,59.00,A,21.00,Y,0,2003100013,pos,225.04065571296,21ARMI0905,Basking on land in sedges then hopped into creek to escape,0,0,,
DilmanMeadows,2,7/27/21,RAPR,982091066341662,1,54.00,A,14.50,Y,0,2003100158,pos,1190.82472860105,21ARMI0907,Other veg was herbaceous veg on bank.,0,0,,
DilmanMeadows,2,9/14/21,RAPR,982126052709265,2,61.00,A,28.00,Y,0,2101100079,pos,6819.6861435252,21ARMI0909,Basking on rock.,0,0,,
DilmanMeadows,2,7/29/21,RAPR,982126056701367,1,53.50,A,14.50,Y,0,2003100032,pos,271.792770635545,21ARMI0916,,0,0,,
DilmanMeadows,2,7/27/21,RAPR,982126053025526,2,65.00,A,31.50,Y,0,2003100083,pos,85.2194214569138,21ARMI0917,Other veg was leaf litter and pine cones. Frog hopped up a tree and through the split to escape. Eventually did begging hopping back towards creek. Second frog to hop up into woody debris/ tree to escape.,0,0,,
DilmanMeadows,2,9/14/21,RAPR,982000408830584,2,63.00,A,30.00,Y,0,2101100080,pos,4127.17154437092,21ARMI0920,"Frog was basking on a rock in creek channel, algae covered rock.",0,0,,
DilmanMeadows,2,9/15/21,RAPR,982126053028503,2,55.00,A,16.00,Y,0,2101100068,pos,940.058195824569,21ARMI0924,,0,0,,
DilmanMeadows,2,9/15/21,RAPR,982126056701324,2,62.00,A,23.00,Y,0,2101100064,pos,3823.90081891225,21ARMI0944,,0,0,,
DilmanMeadows,2,9/15/21,RAPR,982126056701407,2,51.00,A,12.00,Y,0,2101100066,pos,420667.534206441,21ARMI0948,"Frog was basking on rock in creek channel, no veg. ",0,0,,
DilmanMeadows,2,9/15/21,RAPR,982126059654833,99,40.00,SA,5.00,Y,0,2101100065,pos,159843.993193929,21ARMI0953,,0,0,,
DilmanMeadows,2,9/16/21,RAPR,982126053083745,2,53.00,A,16.00,Y,0,2101100061,pos,26466.4702418413,21ARMI0955,,0,0,,
DilmanMeadows,2,9/15/21,RAPR,982126053064937,99,40.00,SA,6.00,Y,0,2101100067,pos,1764.44621584028,21ARMI0959,,0,0,,
DilmanMeadows,2,9/27/18,RAPR,982126052293529,99,47.00,SA,9.00,Y,0,1801100184,pos,2073.70759870833,,,0,0,,
ThreeCreeks,2,10/2/18,RACA,982126052302687,1,51.00,A,12.50,Y,0,1801100282,pos,20554.1833835262,,,0,0,,
ThreeCreeks,2,10/2/18,RACA,982126052702078,2,55.00,A,13.00,Y,0,1801100215,pos,3731.23480385642,,,0,0,,
ThreeCreeks,2,10/4/18,RACA,982126052720342,1,55.00,A,17.50,Y,0,1801100229,pos,404.090098172246,,,0,0,,
DilmanMeadows,2,9/27/18,RAPR,982126053024699,2,46.00,A,11.00,Y,0,1801100177,pos,1566.09446302608,,,0,0,,
ThreeCreeks,2,10/4/18,RACA,982126053029727,2,62.00,A,35.50,Y,0,1801100230,pos,6098.58833044449,,,0,0,,
ThreeCreeks,2,10/3/18,RACA,985153000402037,2,77.00,A,56.00,Y,0,1801100225,pos,3028.95793911552,,,0,0,,
DilmanMeadows,2,7/31/18,RAPR,982126052701704,99,43.00,SA,7.20,Y,1,1603900060,,,18ARMI1570,,0,0,,
ThreeCreeks,2,8/8/18,RACA,982126052720342,1,54.00,A,15.00,Y,1,1801100058,,,18ARMI1573,Dom. Veg is mud.,0,0,,
DilmanMeadows,2,8/2/18,RAPR,982126053085775,2,60.00,A,27.00,Y,1,1801100050,,,18ARMI1577,,0,0,,
DilmanMeadows,2,8/1/18,RAPR,982126053015227,2,64.00,A,29.00,Y,1,1603900061,,,18ARMI1578,,0,0,,
ThreeCreeks,2,8/8/18,RACA,982126052300744,1,50.00,A,12.00,Y,1,1801100007,,,18ARMI1582,,0,0,,
DilmanMeadows,2,8/1/18,RAPR,982126053033816,2,53.00,A,15.20,Y,1,1603900071,,,18ARMI1584,,0,0,,
ThreeCreeks,2,8/8/18,RACA,982126053029727,2,65.00,A,31.00,Y,1,1801100015,,,18ARMI1590,,0,0,,
DilmanMeadows,2,8/2/18,RAPR,982126053035930,2,67.00,A,34.00,Y,1,1801100049,,,18ARMI1591,,0,0,,
DilmanMeadows,2,8/1/18,RAPR,982126053032540,2,65.00,A,30.40,Y,1,1603900072,,,18ARMI1609,,0,0,,
DilmanMeadows,2,8/1/18,RAPR,982126052699614,2,53.00,A,14.50,Y,1,1603900069,,,18ARMI1611,,0,0,,
DilmanMeadows,2,8/1/18,RAPR,982126052717046,2,63.00,A,31.00,Y,1,1603900062,,,18ARMI1613,"RACA was sitting on a mossy rock in the shade, in the splashzone of a small waterfall.",0,0,,
DilmanMeadows,2,7/31/18,RAPR,982126053028696,2,50.00,A,14.10,Y,1,1603900065,,,18ARMI1615,,0,0,,
DilmanMeadows,2,8/1/18,RAPR,982126052698231,1,45.00,SA,7.50,Y,1,1603900063,,,18ARMI1622,,0,0,,
DilmanMeadows,2,8/1/18,RAPR,982126052700619,99,42.00,SA,6.00,Y,1,1603900070,,,18ARMI1634,,0,0,,
DilmanMeadows,3,9/27/18,RAPR,982000408830604,99,45.00,SA,10.00,Y,0,1801100185,neg,0,18ARMI1526,,0,0,,
ThreeCreeks,3,8/8/18,RACA,982126050416642,2,59.00,A,18.80,Y,0,1801100115,neg,0,18ARMI1579,,0,0,,
DilmanMeadows,3,9/26/18,RAPR,982000408830541,2,71.00,A,41.00,Y,0,1801100187,neg,0,18ARMI1594,,0,0,,
ThreeCreeks,3,8/8/18,RACA,982126052720947,2,65.00,A,26.20,Y,0,1801100011,neg,0,18ARMI1603,,0,0,,
ThreeCreeks,3,8/9/19,RACA,982126053062235,2,56.00,A,28.00,N,0,1801100238,neg,0,19ARMI1978,,0,0,,
ThreeCreeks,3,8/7/19,RACA,982126053061522,1,59.00,A,24.00,N,0,1801100250,neg,0,19ARMI2636,,0,0,,
DilmanMeadows,3,8/13/19,RAPR,982126052294153,2,53.00,A,12.50,Y,0,1801100269,neg,0,19ARMI2684,,0,0,,
DilmanMeadows,3,9/24/19,RAPR,982126056702445,2,52.00,A,10.00,Y,0,1801100046,neg,0,19ARMI2707,,0,0,,
DilmanMeadows,3,8/13/19,RAPR,982126052702458,2,58.00,A,14.50,Y,0,1801100270,neg,0,19ARMI2712,,0,0,,
DilmanMeadows,3,8/13/19,RAPR,982126053073309,2,61.00,A,26.50,Y,0,1801100275,neg,0,19ARMI2714,,0,0,,
DilmanMeadows,3,8/13/19,RAPR,982126053068543,1,51.00,A,13.50,Y,0,1801100271,neg,0,19ARMI2727,,0,0,,
DilmanMeadows,3,8/12/20,RAPR,982126052705477,99,46.00,SA,9.50,Y,0,1903100051,neg,0,20ARMI1214,Frog captured in smaller seep with little to no flow.,0,0,,
DilmanMeadows,3,8/12/20,RAPR,982126053028696,2,61.00,A,26.50,Y,0,1903100052,neg,0,20ARMI1215,,0,0,,
ThreeCreeks,3,8/5/20,RACA,982126053062235,2,70.00,A,36.50,Y,0,1903100069,neg,0,20ARMI1255,Frog was basking is very shallow water/ flocc substrate.,0,0,,
ThreeCreeks,3,9/23/20,RACA,982126056701357,2,64.00,A,35.00,Y,0,2003100167,neg,0,20ARMI1272,,0,0,,
ThreeCreeks,3,9/22/20,RACA,982126056701207,2,69.00,A,36.00,Y,0,2003100176,neg,0,20ARMI1299,,0,0,,
DilmanMeadows,3,7/27/21,RAPR,982091066341565,99,47.00,SA,10.00,Y,0,2003100159,neg,0,21ARMI0906,,0,0,,
ThreeCreeks,3,10/2/18,RACA,982126053085355,2,62.00,A,27.00,Y,0,1801100212,pos,54056.379736201,18ARMI1511,Dominant vegetation was duckweed.,0,0,,
ThreeCreeks,3,10/3/18,RACA,982000408830548,1,50.00,A,14.50,Y,0,1801100206,pos,2289.07289675938,18ARMI1513,Dominant vegetation was duckweed.,0,0,,
ThreeCreeks,3,10/3/18,RACA,982000408830587,1,56.00,A,18.00,Y,0,1801100220,pos,687.099747535553,18ARMI1524,Dominant vegetation was duckweed. LR1 may be due to predation.,1,0,,
ThreeCreeks,3,10/4/18,RACA,982000408830575,2,68.00,A,36.00,Y,0,1801100227,pos,2306.29588569428,18ARMI1540,,0,0,,
ThreeCreeks,3,10/3/18,RACA,982126053033241,2,65.00,A,36.50,Y,0,1801100219,pos,1894.02959801312,18ARMI1542,Frog was basking on a dead deer or elk.,0,0,,
DilmanMeadows,3,9/28/18,RAPR,982000408830530,2,41.00,SA,5.50,Y,0,1801100199,pos,4337.67036553039,18ARMI1543,,0,0,,
ThreeCreeks,3,8/7/18,RACA,982126053069081,99,45.00,SA,10.00,Y,0,1801100053,pos,837.799202956484,18ARMI1569,,0,0,,
ThreeCreeks,3,8/8/18,RACA,982126053033796,99,49.00,SA,12.90,Y,0,1801100020,pos,94.6486002481582,18ARMI1586,,0,0,,
ThreeCreeks,3,8/7/18,RACA,982126052718741,2,61.00,A,28.50,Y,0,1801100064,pos,818.053766833883,18ARMI1600,,0,0,,
ThreeCreeks,3,8/8/18,RACA,982000408830705,2,65.00,A,34.00,Y,0,1801100111,pos,120.963569018218,18ARMI1602,,0,0,,
ThreeCreeks,3,8/8/18,RACA,982126053067820,2,64.00,A,30.80,Y,0,1801100114,pos,14.5894734265691,18ARMI1614,,0,0,,
ThreeCreeks,3,8/8/18,RACA,982126052715770,99,46.00,SA,11.00,Y,0,1801100014,pos,1608.27322001527,18ARMI1616,Dominant vegetation is Marsh cinquefoil.,0,0,,
DilmanMeadows,3,9/26/18,RAPR,982126053035355,2,62.00,A,26.00,Y,0,1801100188,pos,2391.11320674242,18ARMI1618,,0,0,,
ThreeCreeks,3,8/7/18,RACA,982126050416696,99,47.00,SA,7.30,Y,0,1801100054,pos,4678.49856937295,18ARMI1625,,0,0,,
DilmanMeadows,3,9/26/18,RAPR,989001002932186,1,51.00,A,14.50,Y,0,1801100189,pos,397.264328228842,18ARMI1633,,0,0,,
ThreeCreeks,3,8/7/19,RACA,982126053081730,2,58.00,A,20.00,Y,0,1801100245,pos,4749.16548671062,19ARMI1979,,0,0,,
ThreeCreeks,3,9/18/19,RACA,982126052294397,2,76.00,A,46.00,Y,0,1801100030,pos,3975.35132212079,19ARMI1980,,0,0,,
ThreeCreeks,3,9/18/19,RACA,982126056701357,2,63.00,A,29.00,Y,0,1801100029,pos,3006.33824430824,19ARMI2647,Veg=duckweed,0,0,,
DilmanMeadows,3,8/13/19,RAPR,982126053031014,2,49.00,A,11.00,Y,0,1801100272,pos,7027.25951112816,19ARMI2678,Dom veg=moss,0,0,,
DilmanMeadows,3,8/13/19,RAPR,982126052303609,2,65.00,A,30.00,Y,0,1801100274,pos,1104.82586910765,19ARMI2686,,0,0,,
DilmanMeadows,3,9/25/19,RAPR,982126056701361,99,41.00,SA,6.50,Y,0,1801100127,pos,1334.35304426772,19ARMI2687,,0,0,,
DilmanMeadows,3,8/14/19,RAPR,982126053065287,2,67.00,A,30.00,Y,0,1801100243,pos,221.239335782683,19ARMI2689,,0,0,,
DilmanMeadows,3,9/24/19,RAPR,982126053065287,2,72.00,A,31.00,Y,0,1801100288,pos,113.458153388308,19ARMI2695,,0,0,,
DilmanMeadows,3,9/24/19,RAPR,982000408830515,2,54.00,A,13.00,Y,0,1801100075,pos,10547.985823076,19ARMI2698,,0,0,,
DilmanMeadows,3,9/24/19,RAPR,982000408830530,2,46.00,A,7.00,Y,0,1801100096,pos,684.296180130431,19ARMI2700,,0,0,,
DilmanMeadows,3,8/13/19,RAPR,989001002932226,1,52.00,A,13.00,Y,0,1801100273,pos,4593.20650561129,19ARMI2701,,0,0,,
DilmanMeadows,3,9/25/19,RAPR,989001002932174,2,68.00,A,41.00,Y,0,1801100128,pos,5604.43802105655,19ARMI2718,,0,0,,
DilmanMeadows,3,8/14/19,RAPR,982126052298390,2,49.00,A,10.00,Y,0,1801100235,pos,26358.4793226701,19ARMI2733,,0,0,,
DilmanMeadows,3,8/14/19,RAPR,982126053035355,2,64.00,A,23.00,Y,0,1801100242,pos,5249.54059250998,19ARMI2740,,0,0,,
DilmanMeadows,3,8/14/19,RAPR,982126053079264,2,68.00,A,31.00,Y,0,1801100244,pos,50.4610701577559,19ARMI2741,,0,0,,
DilmanMeadows,3,8/14/19,RAPR,982000408830563,2,68.00,A,24.00,Y,0,1801100241,pos,102.783548374468,19ARMI2743,,0,0,,
DilmanMeadows,3,9/24/19,RAPR,982126053079264,2,68.00,A,33.00,Y,0,1801100289,pos,52.9625138264593,19ARMI2744,"Cuts present on ventral side of upper part of legs. Attempted predation, potentially a bird.",1,0,,
DilmanMeadows,3,9/24/19,RAPR,982126056701402,99,45.00,SA,5.00,Y,0,1801100047,pos,18773.2502478347,19ARMI2745,,0,0,,
ThreeCreeks,3,8/5/20,RACA,982126056701357,2,65.00,A,29.50,Y,0,1903100067,pos,463.092041884092,20ARMI1226,,0,0,,
DilmanMeadows,3,9/29/20,RAPR,982126059652574,1,43.00,A,7.00,Y,0,2003100164,pos,2425.57660222088,20ARMI1232,,0,0,,
ThreeCreeks,3,8/5/20,RACA,982126053033241,2,73.00,A,46.50,Y,0,1903100068,pos,941.340255415352,20ARMI1246,,0,0,,
ThreeCreeks,3,9/23/20,RACA,982126059666270,1,61.00,A,31.00,Y,0,2003100173,pos,343.358041518062,20ARMI1267,,0,0,,
ThreeCreeks,3,8/4/20,RACA,982126056701291,2,55.00,A,19.90,Y,0,1903200015,pos,151260.22123213,20ARMI1269,Captured in potholes,0,0,,
ThreeCreeks,3,8/6/20,RACA,972273000143922,1,59.00,A,26.00,Y,0,1903100062,pos,112.764448678841,20ARMI1297,,0,0,,
DilmanMeadows,3,8/11/20,RAPR,982126053065287,2,68.00,A,29.00,Y,0,1903100061,pos,4358.41082167031,20ARMI1318,,0,0,,
DilmanMeadows,3,9/30/20,RAPR,982126059656093,1,56.00,A,21.50,Y,0,2003100144,pos,142.359212744012,20ARMI1331,,0,0,,
DilmanMeadows,3,8/11/20,RAPR,982126052295385,2,67.00,A,27.00,Y,0,1903100060,pos,1139.22992430117,20ARMI1332,,0,0,,
DilmanMeadows,3,9/30/20,RAPR,982126059650014,2,60.00,A,25.50,Y,0,2003100143,pos,22184.3203565101,20ARMI1337,,0,0,,
DilmanMeadows,3,10/1/20,RAPR,989001002932174,2,66.00,A,34.50,Y,0,2003100129,pos,1574.65536960815,20ARMI1350,Not sure of LR1 - check status.,0,0,,
ThreeCreeks,3,9/23/20,RACA,982126053017343,2,70.00,A,52.00,Y,0,2003100174,pos,11699.1217448872,20ARMI1355,Dom Veg = cinquefoil.,0,0,,
ThreeCreeks,3,7/27/21,RACA,982126053017343,2,72.00,A,49.00,Y,0,2101100147,pos,879.330377490205,21ARMI0825,"Caught in pothole, cold spring water, Hg ID: 2018CERP02",0,0,,
DilmanMeadows,3,7/28/21,RAPR,982126053082774,2,68.00,A,34.00,Y,0,2003100023,pos,2472.30171393475,21ARMI0882,Other veg was moss and rock,0,0,,
DilmanMeadows,3,7/29/21,RAPR,982126052293529,2,63.50,A,29.00,Y,0,2003100022,pos,101.323165687289,21ARMI0888,,0,0,,
DilmanMeadows,3,7/28/21,RAPR,982126056701427,2,65.00,A,28.00,Y,0,2003100024,pos,804.78367033947,21ARMI0902,Frog had club foot on left rear; possibly old injury or malformity. Her skin was sloughing off but otherwise skin and frog look completely healthy. ,1,0,,
DilmanMeadows,3,9/14/21,RAPR,982126052293529,2,64.00,A,30.00,Y,0,2101100084,pos,10187.7039145454,21ARMI0908,Other veg was dirt bank,0,0,,
DilmanMeadows,3,7/29/21,RAPR,982126056702475,2,66.00,A,33.00,Y,0,2003100021,pos,286.434751871983,21ARMI0910,Frog was very full from recent meal. Of toads?,0,0,,
DilmanMeadows,3,9/15/21,RAPR,982126059645864,99,41.00,SA,8.00,Y,0,2101100062,pos,5271.04800600192,21ARMI0952,In seep pool north of lake.,0,0,,
DilmanMeadows,3,9/15/21,RAPR,982126059650258,99,40.00,SA,7.00,Y,0,2101100063,pos,22921.9475440003,21ARMI0957,In seep north of lake.,0,0,,
ThreeCreeks,3,10/2/18,RACA,982126052718741,2,69.00,A,34.00,Y,0,1801100204,pos,198.521251382916,,,0,0,,
ThreeCreeks,3,10/4/18,RACA,982126052720947,2,65.00,A,30.50,Y,0,1801100226,pos,17536.5805639138,,,0,0,,
DilmanMeadows,3,7/31/18,RAPR,982126052303609,2,61.00,A,26.50,Y,1,1603900066,,,18ARMI1548,,0,0,,
DilmanMeadows,3,8/1/18,RAPR,982126053065287,2,66.00,A,32.00,Y,1,1603900028,,,18ARMI1580,,0,0,,
DilmanMeadows,3,8/1/18,RAPR,982126053080659,2,56.00,A,15.30,Y,1,1603900064,,,18ARMI1588,,0,0,,
DilmanMeadows,3,8/1/18,RAPR,982126053082774,2,66.00,A,34.50,Y,1,1603900029,,,18ARMI1604,Frog on land on moss when first observed.,0,0,,
DilmanMeadows,3,7/31/18,RAPR,982126053015660,1,50.00,A,11.00,Y,1,1603900057,,,18ARMI1623,,0,0,,
DilmanMeadows,3,8/2/18,RAPR,982126053061656,2,68.00,A,36.00,Y,1,1602200602,,,18ARMI1628,,0,0,,
DilmanMeadows,3,8/2/18,RAPR,982126053079264,2,66.00,A,33.00,Y,1,1602200601,,,18ARMI1631,,0,0,,
ThreeCreeks,4,10/4/18,RACA,982000408830546,1,52.00,A,12.00,Y,0,1801100223,neg,0,18ARMI1516,,0,0,,
ThreeCreeks,4,10/4/18,RACA,982126050416647,99,47.00,SA,10.00,Y,0,1801100222,neg,0,18ARMI1532,,0,0,,
ThreeCreeks,4,10/2/18,RACA,982000408830568,1,60.00,A,21.50,Y,0,1801100285,neg,0,18ARMI1541,,0,0,,
ThreeCreeks,4,10/4/18,RACA,985153000403203,2,73.00,A,39.00,Y,0,1801100224,neg,0,18ARMI1562,,0,0,,
ThreeCreeks,4,10/2/18,RACA,982000408830585,2,68.00,A,28.00,Y,0,1801100284,neg,0,18ARMI1608,,0,0,,
ThreeCreeks,4,8/8/18,RACA,982126053070755,2,64.00,A,30.00,Y,0,1801100012,neg,0,18ARMI1620,,0,0,,
ThreeCreeks,4,8/8/19,RACA,985121018563320,2,62.00,A,38.00,N,0,1801100240,neg,0,19ARMI1967,Dom veg: open water/mud,0,0,,
ThreeCreeks,4,8/7/19,RACA,982126053078317,1,49.00,A,11.50,N,0,1801100249,neg,0,19ARMI1983,Dom veg=Duckweed,0,0,,
ThreeCreeks,4,9/17/19,RACA,982126056701320,99,45.00,SA,7.00,Y,0,1801400014,neg,0,19ARMI1987,,0,0,,
ThreeCreeks,4,9/18/19,RACA,982126056701322,1,45.00,A,9.50,Y,0,1801100068,neg,0,19ARMI1996,,0,0,,
ThreeCreeks,4,9/18/19,RACA,982126056701302,99,43.00,SA,9.50,Y,0,1801100051,neg,0,19ARMI2662,,0,0,,
ThreeCreeks,4,7/27/21,RACA,982126059652450,2,62.00,A,30.50,Y,0,2101100155,neg,0,21ARMI0838,Hg id: 2018CERP02,0,0,,
ThreeCreeks,4,10/2/18,RACA,985121018563320,2,67.00,A,28.00,Y,0,1801100283,neg,0,,,0,0,,
ThreeCreeks,4,8/8/18,RACA,985121018563320,2,62.00,A,28.00,Y,0,1801100059,pos,658.226282798907,18ARMI1596,Dom. Veg. is mud.,0,0,,
ThreeCreeks,4,9/18/19,RACA,982126056701381,99,41.00,SA,7.50,Y,0,1801100052,pos,9900.26003353315,19ARMI1981,Dom veg- duckweed,0,0,,
ThreeCreeks,4,9/19/19,RACA,982126056701325,99,41.00,SA,7.00,Y,0,1801100019,pos,35550.0688334768,19ARMI1998,Veg-bur reed,0,0,,
ThreeCreeks,4,9/19/19,RACA,985121018563320,2,66.00,A,38.00,Y,0,1801100292,pos,5592.99246281482,19ARMI2646,,0,0,,
ThreeCreeks,4,9/18/19,RACA,982126053085310,2,70.00,A,38.00,Y,0,1801100067,pos,315.967101703891,19ARMI2649,Veg-duckweed,0,0,,
ThreeCreeks,4,9/19/19,RACA,982126056701379,2,48.00,A,11.50,Y,0,1801100018,pos,19095.8110170156,19ARMI2654,Other veg duckweed. ,0,0,,
ThreeCreeks,4,9/19/19,RACA,982126053078317,1,53.00,A,17.00,Y,0,1801100293,pos,1188.39278917453,19ARMI2659,Veg-duckweed,0,0,,
ThreeCreeks,4,9/14/21,RACA,982126059652450,2,64.00,A,32.50,Y,0,2101100111,pos,8287.14264090745,21ARMI0828,Mercury sample top barcode 2018CERP02.,0,0,,
ThreeCreeks,4,7/27/21,RACA,982126050416639,2,72.00,A,43.00,Y,0,2101100152,pos,472.656553858535,21ARMI0832,"Many toes appeared to be clipped and healed, took the most confident available toe. Hg ID: 2018CERP02",1,0,,
ThreeCreeks,4,9/15/21,RACA,982126050416639,2,72.00,A,49.00,Y,0,2101100116,pos,916.028127701559,21ARMI0836,"Top hg code is 2018CERP02. FINAL CLIP FOR THIS FROG, no more toes on clip sheet to take.",1,0,,
