Site,SubSite,CaptureDate,Species,PondLocation,IndividualID,Sex,SVLmm,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead,HP,Abundance,Area,Density,Temp,Temp_1w,Temp_2w,Temp_3w,Temp_4w,Air_Max,Air_Max1,Air_Max2,Air_Max3,Air_Max4,Site_temp,Site_temp1,Site_temp2,Site_temp3,Site_temp4
ScotiaBarrens,SC37,6/17/2019,NEWT,D5,xBOBYB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D5,xBYOYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D5,xYROYB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D5,YRxYYB,F,42,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D5/6,OxRRYB,F,42,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D6,YORYYB,F,35,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D6,BYxBYB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D6,RxOBYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D6,RxYOYB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D6,RxYRYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D6,xORYYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D6,xYBBYB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/17/2019,NEWT,D6,YxORYB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,17.88670139,16.58835218,17.92769147,18.67085615,17.11713393,18.42777778,16.79285714,18.57857143,18.6968254,17.95952381,18.06957643,16.18529889,17.49558317,18.33580416,16.7808524
ScotiaBarrens,SC37,6/24/2019,NEWT,D1,OYBxYB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D1,OYOxYB,F,37,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D1,OYRxYB,F,45,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D1,OYxOYB,F,36,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D1,OYYxYB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D1,xYRRYB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D2,OBYYYB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D2,xYBxYB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D2,ORxBYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D2,xROBYB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D2,xRRBYB,F,45,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D2,xRRYYB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D2,xRYRYB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D3,ORBxYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D3,OxBBYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D3,xROOYB,F,42,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D4,OxBRYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D4,xRROYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D5,ORxYYB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D5,OxBYYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D5,xRYYYB,F,43,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D6,OxBOYB,F,42,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,6/24/2019,NEWT,D6,xOBYYB,F,36,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.50819444,19.10717857,16.58835218,17.92769147,18.67085615,21.16111111,20.39047619,16.79285714,18.57857143,18.6968254,19.49963395,19.00634704,16.18529889,17.49558317,18.33580416
ScotiaBarrens,SC37,7/1/2019,NEWT,D1,BBYBRB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D1,BOOYRB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D1,BORBRB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D1,RORBRB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D1,RRRRRB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D1,YOORRB,F,37,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D1,YYORRB,F,45,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D1,YYRORB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D2,RYOYRB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D2,YOxBYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D2,RRBBRB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D2,RRORRB,F,46,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D2,RROYRB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D2,RRRYRB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D3,BBOYRB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D3/4,BxRYYB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D3/4,YRxBYB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D3/4,YOBORB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D3/4,YYRRRB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D4,BOBxYB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D4,BYOxYB,F,45,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D4,xROOYB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D4,YYRxYB,F,43,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D4,RRYBRB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D4,YOBBRB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D4,YYRYRB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,BBBORB,F,37,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,BBBRRB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,BOBORB,F,45,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,BRBORB,F,37,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,BYBYRB,F,41,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,RRBRRB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,RROBRB,F,43,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,RRYORB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,YBOORB,F,36,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,YBOYRB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,YBYORB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,YRBRRB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,YROORB,F,37,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NEWT,D6,YRYBRB,F,39,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/8/2019,NEWT,D1,YYRORB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
ScotiaBarrens,SC37,7/8/2019,NEWT,D1,OBOORB,F,37,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
ScotiaBarrens,SC37,7/8/2019,NEWT,D1,OYYORB,F,38,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
ScotiaBarrens,SC37,7/8/2019,NEWT,D2,OYOBYB,F,45,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
ScotiaBarrens,SC37,7/8/2019,NEWT,D2,OYOYRB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
ScotiaBarrens,SC37,7/8/2019,NEWT,D4,OYRBRB,F,43,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
ScotiaBarrens,SC37,7/8/2019,NEWT,D4/5,xOYYxx,F,47,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
ScotiaBarrens,SC37,7/8/2019,NEWT,D4/5,YYRRRB,F,40,,N,,,,,,,,,,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
