Site,SubSite,CaptureDate,Species,IndividualID,SVLmm,Sex,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/sawb,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
SanFrancisquito,1,8/4/21,RADR,845534049,82.0,F,A,55.0,Y,0,2101900063,pos,208078.518371528,19ARMI1937,CJH21-022 -S83,0,,,
SanFrancisquito,1,8/4/21,RADR,845533581,96.0,F,A,82.0,Y,0,2101900064,pos,2241.22424190613,21ARMI0670,CJH21-022 -S84,0,,,
SanFrancisquito,1,8/4/21,RADR,845529059,83.0,M,A,48.0,Y,0,2101900065,pos,40134.5828297938,21ARMI0684,CJH21-022 -S85,0,,,
SanFrancisquito,1,8/4/21,RADR,845532858,73.0,M,A,40.0,Y,0,2101900066,pos,2775.95366480523,18ARMI1100,CJH21-022 -S86,0,,,
SanFrancisquito,1,8/4/21,RADR,845531610,75.0,M,A,43.0,Y,0,2101900067,pos,2881.96842128768,18ARMI1094,CJH21-022 -S87,0,,,
SanFrancisquito,1,8/4/21,RADR,845535295,83.0,F,A,66.0,Y,0,2101900068,pos,26720.1727863079,21ARMI0680,CJH21-022 -S88,0,,,
SanFrancisquito,1,8/4/21,RADR,845527885,90.0,M,A,65.0,Y,0,2101900069,pos,11268.7632670908,21ARMI0676,CJH21-022 -S89,0,,,
SanFrancisquito,1,8/4/21,RADR,845526860,99.0,F,A,88.0,Y,0,2101900070,pos,4118.74290583353,21ARMI0687,CJH21-022 -S90,0,,,
SanFrancisquito,1,8/4/21,RADR,845528125,75.0,F,A,51.0,Y,0,2101900071,pos,2051.2206988722,21ARMI0674,CJH21-022 -S91,0,,,
SanFrancisquito,1,8/4/21,RADR,845534061,86.0,F,A,80.0,Y,0,2101900072,pos,415.539177674097,,CJH21-022 -S92,0,,,
SanFrancisquito,1,8/4/21,RADR,605525333,82.0,M,A,51.0,Y,0,2101900073,neg,0,,CJH21-023 -S2,0,,,
SanFrancisquito,1,8/4/21,RADR,845530356,79.0,M,A,50.0,Y,0,2101900074,pos,3997.08220241125,21ARMI0681,CJH21-023 -S5,0,,,
SanFrancisquito,1,8/4/21,RADR,845532818,99.0,F,A,82.0,Y,0,2101900075,pos,486379.651410193,21ARMI0644,CJH21-023 -S6,0,,,
SanFrancisquito,1,8/4/21,RADR,836378037,80.0,M,A,51.0,Y,0,2101900076,pos,61907.0515618112,,CJH21-023 -S7,0,,,
SanFrancisquito,1,8/4/21,RADR,842802279,89.0,F,A,53.0,Y,0,2101900077,pos,146492.466261635,,CJH21-023 -S17,0,,,
SanFrancisquito,1,8/4/21,RADR,845533350,78.0,M,A,49.0,Y,0,2101900078,pos,159952.954374125,19ARMI1877,CJH21-023 -S20,0,,,
SanFrancisquito,1,8/4/21,RADR,845532002,77.0,M,A,41.0,Y,0,2101900079,pos,1881166.80233863,21ARMI0665,CJH21-023 -S21,0,,,
SanFrancisquito,1,8/4/21,RADR,605317122,70.0,M,A,32.0,Y,0,2101900080,pos,49003.9172854993,,CJH21-023 -S29,0,,,
SanFrancisquito,1,8/4/21,RADR,845535596,79.0,M,A,46.0,Y,0,2101900082,pos,236357.323769746,18ARMI1105,CJH21-023 -S35,0,,,
SanFrancisquito,1,8/4/21,RADR,845532037,91.0,F,A,58.0,Y,0,2101900083,pos,731.554656782253,21ARMI0643,CJH21-023 -S37,0,,,
SanFrancisquito,1,8/4/21,RADR,842789008,87.0,M,A,64.0,Y,0,2101900084,pos,539.459841103982,,CJH21-023 -S38,0,,,
SanFrancisquito,1,8/4/21,RADR,845534622,82.0,F,A,52.0,Y,0,2101900085,pos,7405831.02966019,18ARMI1107,CJH21-023 -S41,0,,,
SanFrancisquito,1,8/4/21,RADR,845533048,85.0,M,A,55.0,Y,0,2101900086,neg,0,18ARMI1102,CJH21-023 -S42,0,,,
SanFrancisquito,1,8/5/21,RADR,836516047,88.0,M,A,65.0,Y,0,2101900087,pos,60861.3360301844,,CJH21-023 -S43,0,,,
SanFrancisquito,1,8/5/21,RADR,845535358,74.0,F,A,48.0,Y,0,2101900088,pos,195.967493896772,21ARMI0679,CJH21-023 -S45,0,,,
SanFrancisquito,1,8/5/21,RADR,845532616,92.0,F,A,92.0,Y,0,2101900089,pos,39537.3858579991,21ARMI0686,CJH21-023 -S46,0,,,
SanFrancisquito,1,8/5/21,RADR,845531122,86.0,F,A,71.0,Y,0,2101900090,neg,0,19ARMI1952,CJH21-023 -S47,0,,,
SanFrancisquito,1,8/5/21,RADR,845263379,74.0,M,A,44.0,Y,0,2101900091,pos,14431.2678879437,,CJH21-023 -S48,0,,,
SanFrancisquito,1,8/5/21,RADR,845533270,104.0,F,A,110.0,Y,0,2101900092,pos,1248.15375402578,18ARMI1083,CJH21-023 -S49,0,,,
SanFrancisquito,1,8/5/21,RADR,845534307,72.0,M,A,31.0,Y,0,2101900093,pos,1086163.47860574,21ARMI0650,CJH21-023 -S50,0,,,
SanFrancisquito,1,8/5/21,RADR,845527063,80.0,M,A,49.0,Y,0,2101900094,pos,7574.25639110641,21ARMI0677,CJH21-023 -S53,0,,,
SanFrancisquito,1,8/5/21,RADR,845296051,68.0,M,A,36.0,Y,0,2101900095,neg,0,,CJH21-023 -S54,0,,,
SanFrancisquito,1,8/5/21,RADR,845296087,87.0,F,A,75.0,Y,0,2101900096,pos,23.7973456883534,,CJH21-023 -S55,0,,,
SanFrancisquito,1,8/5/21,RADR,845531523,92.0,F,A,89.0,Y,0,2101900097,pos,7255.96923469376,20ARMI0948,CJH21-023 -S56,0,,,
SanFrancisquito,1,8/5/21,RADR,845535784,83.0,M,A,68.0,Y,0,2101900098,pos,5669.74001684522,21ARMI0646,CJH21-023 -S57,0,,,
SanFrancisquito,1,8/5/21,RADR,845532042,67.0,M,A,31.0,Y,0,2101900099,pos,37.1094925235854,,CJH21-023 -S61,0,,,
SanFrancisquito,1,8/5/21,RADR,845531600,81.0,M,A,48.0,Y,0,2101900100,pos,198.115825087472,19ARMI1945,CJH21-023 -S62,0,,,
SanFrancisquito,1,8/5/21,RADR,605309834,92.0,F,A,80.0,Y,0,2101900101,pos,660.022896607731,,CJH21-023 -S63,0,,,
SanFrancisquito,1,8/5/21,RADR,845529297,83.0,M,A,62.0,Y,0,2101900102,pos,9686.71102832808,21ARMI0685,CJH21-023 -S64,0,,,
SanFrancisquito,1,8/5/21,RADR,845531092,91.0,F,A,65.0,Y,0,2101900103,pos,431114.902465867,21ARMI0690,CJH21-023 -S65,0,,,
SanFrancisquito,1,8/5/21,RADR,845529332,70.0,M,A,40.0,Y,0,2101900104,pos,869.795082285706,21ARMI0668,CJH21-023 -S66,0,,,
SanFrancisquito,1,8/5/21,RADR,845527049,78.0,M,A,54.0,Y,0,2101900106,pos,1279.15191968478,21ARMI0654,CJH21-023 -S68,0,,,
SanFrancisquito,1,8/5/21,RADR,845527362,91.0,F,A,83.0,Y,0,2101900107,pos,3557.4302321259,21ARMI0656,CJH21-023 -S69,0,,,
SanFrancisquito,1,8/5/21,RADR,845527323,64.0,M,A,31.0,Y,0,2101900108,pos,561590.700160832,21ARMI0657,CJH21-023 -S70,0,,,
SanFrancisquito,1,8/5/21,RADR,845530779,75.0,M,A,42.0,Y,0,2101900109,pos,437.030700581149,21ARMI0641,CJH21-023 -S71,0,,,
SanFrancisquito,1,8/5/21,RADR,845531829,79.0,M,A,50.0,Y,0,2101900110,pos,917.277414875228,19ARMI1866,CJH21-023 -S72,0,,,
SanFrancisquito,1,8/5/21,RADR,845533372,87.0,F,A,56.0,Y,0,2101900111,pos,4099.14296216476,19ARMI1904,CJH21-023 -S73,0,,,
SanFrancisquito,1,8/5/21,RADR,845528788,67.0,M,A,33.0,Y,0,2101900112,pos,3334.4296926838,21ARMI0652,CJH21-023 -S74,0,,,
SanFrancisquito,1,8/5/21,RADR,845534620,94.0,F,A,80.0,Y,0,2101900113,pos,249.090331684706,21ARMI0667,CJH21-023 -S75,0,,,
SanFrancisquito,1,8/5/21,RADR,845531338,98.0,F,A,87.0,Y,0,2101900114,pos,263.046492135463,21ARMI0663,CJH21-023 -S76,0,,,
SanFrancisquito,1,8/5/21,RADR,852805872,103.0,F,A,96.0,Y,0,2101900115,pos,1741.74855651559,,CJH21-023 -S77,0,,,
SanFrancisquito,1,8/5/21,RADR,845532357,80.0,M,A,52.0,Y,0,2101900116,pos,756.909674951863,18ARMI1111,CJH21-023 -S78,0,,,
SanFrancisquito,1,8/5/21,RADR,845263322,71.0,M,A,44.0,Y,0,2101900117,pos,2473.98701287635,,CJH21-023 -S79,0,,,
SanFrancisquito,1,8/5/21,RADR,845528881,79.0,M,A,60.0,Y,0,2101900118,pos,6932.13610557278,21ARMI0660,CJH21-023 -S80,0,,,
SanFrancisquito,1,8/5/21,RADR,845533111,79.0,M,A,51.0,Y,0,2101900119,pos,1004.97996448074,21ARMI0672,CJH21-023 -S81,0,,,
SanFrancisquito,1,8/5/21,RADR,845532303,86.0,F,A,58.0,Y,0,2101900120,pos,1778.93373592048,21ARMI0659,CJH21-023 -S82,0,,,
SanFrancisquito,1,8/5/21,RADR,836543316,89.0,M,A,70.0,Y,0,2101900121,pos,35939.7932729123,,CJH21-024 -S15,0,,,
SanFrancisquito,1,8/5/21,RADR,845263350,90.0,F,A,59.0,Y,0,2101900122,pos,376187.123735012,,CJH21-024 -S17,0,,,
SanFrancisquito,1,8/5/21,RADR,845533633,86.0,M,A,61.0,Y,0,2101900123,pos,5967.04153604611,21ARMI0678,CJH21-024 -S19,0,,,
SanFrancisquito,1,8/5/21,RADR,044035879,90.0,F,A,61.0,Y,0,2101900125,neg,0,,CJH21-024 -S24,0,,,
SanFrancisquito,1,8/5/21,RADR,845295886,100.0,F,A,86.0,Y,0,2101900126,neg,0,,CJH21-024 -S26,0,,,
SanFrancisquito,1,8/5/21,RADR,845532778,91.0,F,A,68.0,Y,0,2101900127,neg,0,21ARMI0651,CJH21-024 -S27,0,,,
SanFrancisquito,1,8/5/21,RADR,836526773,80.0,M,A,60.0,Y,0,2101900128,pos,5178.48100264141,,CJH21-024 -S28,0,,,
SanFrancisquito,1,8/5/21,RADR,845531063,74.0,M,A,44.0,Y,0,2101900129,pos,4226.7894489639,21ARMI0658,CJH21-024 -S32,0,,,
SanFrancisquito,1,8/5/21,RADR,845532326,97.0,F,A,89.0,Y,0,2101900130,pos,5862.25190914639,21ARMI0675,CJH21-024 -S33,0,,,
SanFrancisquito,1,8/5/21,RADR,605523779,78.0,F,A,56.0,Y,0,2101900131,pos,17453.1288896885,,CJH21-024 -S34,0,,,
SanFrancisquito,1,8/5/21,RADR,845532080,98.0,F,A,100.0,Y,0,2101900132,pos,2643.04241981153,21ARMI0661,CJH21-024 -S37,0,,,
SanFrancisquito,1,8/5/21,RADR,845531089,94.0,F,A,86.0,Y,0,2101900133,pos,6941.5902134336,21ARMI0649,CJH21-024 -S38,0,,,
SanFrancisquito,1,8/5/21,RADR,845532619,85.0,M,A,65.0,Y,0,2101900134,pos,448.495280313175,19ARMI1893,CJH21-024 -S39,0,,,
SanFrancisquito,1,8/5/21,RADR,605529357,91.0,F,A,92.0,Y,0,2101900135,pos,1895.3207050244,,CJH21-024 -S40,0,,,
SanFrancisquito,1,8/5/21,RADR,605317365,96.0,F,A,81.0,Y,0,2101900136,neg,0,,CJH21-024 -S41,0,,,
SanFrancisquito,1,8/5/21,RADR,845531566,75.0,M,A,41.0,Y,0,2101900137,pos,697.478124346371,19ARMI1953,CJH21-024 -S43,0,,,
SanFrancisquito,1,8/5/21,RADR,845531537,79.0,M,A,48.0,Y,0,2101900138,pos,685.696530986677,21ARMI0648,CJH21-024 -S46,0,,,
SanFrancisquito,1,8/5/21,RADR,845530573,82.0,M,A,57.0,Y,0,2101900139,pos,928.597949436801,19ARMI1941,CJH21-024 -S48,0,,,
SanFrancisquito,1,8/5/21,RADR,836516047,94.0,M,A,65.0,Y,0,2101900140,pos,702.247248801336,,CJH21-024 -S50,0,,,
SanFrancisquito,1,8/5/21,RADR,845530845,79.0,F,A,53.0,Y,0,2101900141,pos,875.742453038905,20ARMI0932,CJH21-024 -S51,0,,,
SanFrancisquito,1,8/6/21,RADR,845532590,92.0,F,A,87.0,Y,0,2101900142,neg,0,21ARMI0642,CJH21-024 -S56,0,,,
SanFrancisquito,1,8/6/21,RADR,845296015,71.0,M,A,36.0,Y,0,2101900144,pos,124985.599703396,,CJH21-024 -S59,0,,,
SanFrancisquito,1,8/6/21,RADR,845529800,79.0,M,A,52.0,Y,0,2101900145,pos,5122.32651698379,21ARMI0662,CJH21-024 -S60,0,,,
SanFrancisquito,1,8/6/21,RADR,845533273,78.0,F,A,54.0,Y,0,2101900146,pos,350.92756310087,,CJH21-024 -S62,0,,,
SanFrancisquito,1,8/6/21,RADR,845531889,76.0,F,A,46.0,Y,0,2101900147,neg,0,20ARMI0922,CJH21-024 -S68,0,,,
SanFrancisquito,1,8/6/21,RADR,845531092,89.0,F,A,64.0,Y,0,2101900148,pos,34.664940632796,,CJH21-024 -S71,0,,,
SanFrancisquito,1,8/6/21,RADR,845535082,88.0,M,A,63.0,Y,0,2101900149,pos,307.890249640584,19ARMI1918,CJH21-024 -S77,0,,,
SanFrancisquito,1,8/6/21,RADR,836534551,87.0,F,A,66.0,Y,0,2101900150,pos,6044.80125369009,,CJH21-024 -S78,0,,,
SanFrancisquito,1,8/6/21,RADR,845533109,71.0,M,A,41.0,Y,0,2101900151,pos,835.518673561533,21ARMI0655,CJH21-024 -S79,0,,,
SanFrancisquito,1,8/6/21,RADR,836523609,91.0,F,A,74.0,Y,0,2101900152,neg,0,,CJH21-024 -S81,0,,,
SanFrancisquito,1,8/6/21,RADR,845535018,80.0,M,A,48.0,Y,0,2101900153,pos,40963.5059451707,,CJH21-024 -S83,0,,,
SanFrancisquito,1,8/6/21,RADR,845529079,99.0,F,A,105.0,Y,0,2101900154,pos,8281.49737573474,18ARMI1095,CJH21-024 -S84,0,,,
SanFrancisquito,1,8/6/21,RADR,845534020,80.0,F,A,52.0,Y,0,2101900155,pos,4509.46937149916,21ARMI0664,CJH21-024 -S89,0,,,
SanFrancisquito,1,8/6/21,RADR,845530556,70.0,M,A,35.0,Y,0,2101900156,pos,8202.86626159409,21ARMI0645,CJH21-024 -S90,0,,,
SanFrancisquito,1,8/6/21,RADR,845534816,75.0,M,A,49.0,Y,0,2101900157,pos,1583.26307357265,21ARMI0653,CJH21-024 -S91,0,,,
SanFrancisquito,1,10/4/21,RADR,845530256,82.0,F,A,51.0,Y,0,2101900158,pos,25.9309040479891,,MNW21-048 -S1,0,,,
SanFrancisquito,1,10/4/21,RADR,845530361,97.0,F,A,85.0,Y,0,2101900159,pos,22596.2649237846,,MNW21-048 -S2,0,,,
SanFrancisquito,1,10/4/21,RADR,845263127,84.0,M,A,50.5,Y,0,2101900160,neg,0,,MNW21-048 -S3,0,,,
SanFrancisquito,1,10/4/21,RADR,044043328,86.0,M,A,51.0,Y,0,2101900161,neg,0,,MNW21-048 -S4,0,,,
SanFrancisquito,1,10/4/21,RADR,845530028,73.0,M,A,31.0,Y,0,2101900162,pos,35671.401577943,21ARMI0754,MNW21-048 -S6,0,,,
SanFrancisquito,1,10/4/21,RADR,845530589,78.0,M,A,51.5,Y,0,2101900163,pos,139098.814646648,,MNW21-048 -S7,0,,,
SanFrancisquito,1,10/4/21,RADR,845263350,87.0,F,A,58.0,Y,0,2101900164,pos,3884305.38531652,,MNW21-048 -S8,0,,,
SanFrancisquito,1,10/4/21,RADR,605518520,81.0,M,A,41.5,Y,0,2101900165,pos,130024.388517915,,MNW21-048 -S9,0,,,
SanFrancisquito,1,10/4/21,RADR,845529036,103.0,F,A,109.0,Y,0,2101900166,pos,146592.32607929,,MNW21-048 -S10,0,,,
SanFrancisquito,1,10/4/21,RADR,836378037,81.0,M,A,48.0,Y,0,2101900167,pos,2526804.99890254,,MNW21-048 -S12,0,,,
SanFrancisquito,1,10/4/21,RADR,845296075,68.0,M,A,45.0,Y,0,2101900168,pos,1518799.3567487,,MNW21-048 -S13,0,,,
SanFrancisquito,1,10/4/21,RADR,845296031,85.0,F,A,41.5,Y,0,2101900169,pos,1497.21975260998,,MNW21-048 -S14,0,,,
SanFrancisquito,1,10/4/21,RADR,845528097,,U,A,11.5,Y,0,2101900170,pos,112304.336833499,21ARMI0751,MNW21-048 -S15,0,,,
SanFrancisquito,1,10/4/21,RADR,836543316,85.0,M,A,67.0,Y,0,2101900171,pos,24009.0961835924,,MNW21-048 -S16,0,,,
SanFrancisquito,1,10/4/21,RADR,845530044,71.0,M,A,42.5,Y,0,2101900172,pos,109359.030480586,,MNW21-048 -S17,0,,,
SanFrancisquito,1,10/4/21,RADR,845534010,81.0,M,A,64.5,Y,0,2101900174,neg,0,21ARMI0752,MNW21-048 -S19,0,,,
SanFrancisquito,1,10/4/21,RADR,845296123,104.0,F,A,125.0,Y,0,2101900175,neg,0,,MNW21-048 -S20,0,,,
SanFrancisquito,1,10/4/21,RADR,845530620,82.0,F,A,52.5,Y,0,2101900176,pos,57671.5712239415,,MNW21-048 -S21,0,,,
SanFrancisquito,1,10/4/21,RADR,845530627,74.0,M,A,43.5,Y,0,2101900177,neg,0,21ARMI0743,MNW21-048 -S23,0,,,
SanFrancisquito,1,10/4/21,RADR,836526773,81.0,M,A,53.0,Y,0,2101900178,neg,0,,MNW21-048 -S24,0,,,
SanFrancisquito,1,10/4/21,RADR,845529787,89.0,F,A,80.0,Y,0,2101900179,neg,0,21ARMI0724,MNW21-048 -S25,0,,,
SanFrancisquito,1,10/4/21,RADR,845296294,71.0,M,A,41.5,Y,0,2101900180,pos,330.276996861897,,MNW21-048 -S26,0,,,
SanFrancisquito,1,10/4/21,RADR,845296085,83.0,F,A,55.5,Y,0,2101900181,pos,14062.37120475,,MNW21-048 -S27,0,,,
SanFrancisquito,1,10/4/21,RADR,845296001,86.0,F,A,84.0,Y,0,2101900182,neg,0,,MNW21-048 -S28,0,,,
SanFrancisquito,1,10/4/21,RADR,845530880,65.0,U,A,25.0,Y,0,2101900183,pos,12609.773056797,21ARMI0757,MNW21-048 -S32,0,,,
SanFrancisquito,1,10/4/21,RADR,845531284,82.0,F,A,68.0,Y,0,2101900184,pos,315.107024180864,,MNW21-048 -S33,0,,,
SanFrancisquito,1,10/4/21,RADR,845528585,71.0,M,A,40.0,Y,0,2101900185,neg,0,21ARMI0723,MNW21-048 -S34,0,,,
SanFrancisquito,1,10/4/21,RADR,836515890,92.0,F,A,87.5,Y,0,2101900186,neg,0,,MNW21-048 -S35,0,,,
SanFrancisquito,1,10/4/21,RADR,845534014,82.0,F,A,62.5,Y,0,2101900187,neg,0,,MNW21-048 -S37,0,,,
SanFrancisquito,1,10/4/21,RADR,845528607,47.0,U,J,10.5,Y,0,2101900188,pos,1794.76281637809,21ARMI0738,MNW21-048 -S38,0,,,
SanFrancisquito,1,10/4/21,RADR,845531089,96.0,F,A,96.5,Y,0,2101900189,pos,212.665726606897,,MNW21-048 -S39,0,,,
SanFrancisquito,1,10/4/21,RADR,845527380,58.0,U,A,20.5,Y,0,2101900190,pos,22534.7568127803,21ARMI0729,MNW21-048 -S40,0,,,
SanFrancisquito,1,10/4/21,RADR,845527016,87.0,M,A,57.5,Y,0,2101900191,pos,128176.958954472,,MNW21-048 -S42,0,,,
SanFrancisquito,1,10/4/21,RADR,845534622,83.0,F,A,56.5,Y,0,2101900192,pos,2013.82561494875,,MNW21-048 -S43,0,,,
SanFrancisquito,1,10/4/21,RADR,845527867,56.0,M,A,20.5,Y,0,2101900193,neg,0,21ARMI0746,MNW21-048 -S44,0,,,
SanFrancisquito,1,10/4/21,RADR,842789008,88.0,M,A,51.0,Y,0,2101900194,neg,0,,MNW21-048 -S45,0,,,
SanFrancisquito,1,10/4/21,RADR,845531110,86.0,F,A,66.0,Y,0,2101900195,neg,0,,MNW21-048 -S47,0,,,
SanFrancisquito,1,10/4/21,RADR,845529263,79.0,M,A,46.5,Y,0,2101900196,pos,379.793181876316,21ARMI0732,MNW21-048 -S48,0,,,
SanFrancisquito,1,10/4/21,RADR,845532366,83.0,F,A,64.5,Y,0,2101900197,neg,0,,MNW21-048 -S50,0,,,
SanFrancisquito,1,10/4/21,RADR,845535561,51.0,M,A,14.0,Y,0,2101900198,neg,0,21ARMI0735,MNW21-048 -S51,0,,,
SanFrancisquito,1,10/4/21,RADR,845532568,81.0,M,A,74.5,Y,0,2101900199,neg,0,,MNW21-048 -S52,0,,,
SanFrancisquito,1,10/4/21,RADR,845531523,94.0,F,A,88.0,Y,0,2101900200,pos,1775.30074192426,,MNW21-048 -S53,0,,,
SanFrancisquito,1,10/4/21,RADR,845527063,80.0,M,A,52.5,Y,0,2101900201,pos,220.336614754543,,MNW21-048 -S54,0,,,
SanFrancisquito,1,10/4/21,RADR,845535784,83.0,M,A,69.0,Y,0,2101900202,pos,3668.20789354324,,MNW21-048 -S56,0,,,
SanFrancisquito,1,10/4/21,RADR,845296621,83.0,F,A,88.0,Y,0,2101900203,neg,0,,MNW21-048 -S57,0,,,
SanFrancisquito,1,10/4/21,RADR,845530845,75.0,F,A,51.5,Y,0,2101900204,neg,0,,MNW21-048 -S58,0,,,
SanFrancisquito,1,10/4/21,RADR,605521281,103.0,F,A,105.0,Y,0,2101900205,pos,106.490968068174,,MNW21-048 -S59,0,,,
SanFrancisquito,1,10/4/21,RADR,845530573,82.0,M,A,60.0,Y,0,2101900207,neg,0,,MNW21-048 -S61,0,,,
SanFrancisquito,1,10/4/21,RADR,845530774,72.0,M,A,43.5,Y,0,2101900208,pos,322.492955863425,,MNW21-048 -S62,0,,,
SanFrancisquito,1,10/5/21,RADR,845532303,88.0,F,A,60.5,Y,0,2101900209,neg,0,,MNW21-048 -S65,0,,,
SanFrancisquito,1,10/5/21,RADR,845529045,82.0,F,A,59.5,Y,0,2101900210,neg,0,21ARMI0728,MNW21-048 -S66,0,,,
SanFrancisquito,1,10/5/21,RADR,845526818,58.0,M,A,17.0,Y,0,2101900211,pos,63.0566145485079,21ARMI0734,MNW21-048 -S67,0,,,
SanFrancisquito,1,10/5/21,RADR,845530832,82.0,M,A,46.0,Y,0,2101900212,pos,169491.388472267,21ARMI0758,MNW21-048 -S68,0,,,
SanFrancisquito,1,10/5/21,RADR,605531032,64.0,M,A,26.0,Y,0,2101900213,pos,708.978857218989,,MNW21-048 -S69,0,,,
SanFrancisquito,1,10/5/21,RADR,845533109,79.0,M,A,43.0,Y,0,2101900214,neg,0,,MNW21-048 -S71,0,,,
SanFrancisquito,1,10/5/21,RADR,044029371,86.0,M,A,74.0,Y,0,2101900215,neg,0,,MNW21-048 -S72,0,,,
SanFrancisquito,1,10/5/21,RADR,845531122,891.0,F,A,73.5,Y,0,2101900216,neg,0,,MNW21-048 -S73,0,,,
SanFrancisquito,1,10/5/21,RADR,845535082,80.0,M,A,59.0,Y,0,2101900217,neg,0,,MNW21-048 -S74,0,,,
SanFrancisquito,1,10/5/21,RADR,845531791,82.0,M,A,50.5,Y,0,2101900218,pos,26994.6962693495,,MNW21-048 -S75,0,,,
SanFrancisquito,1,10/5/21,RADR,605309834,86.0,F,A,86.0,Y,0,2101900219,neg,0,,MNW21-048 -S76,0,,,
SanFrancisquito,1,10/5/21,RADR,845532858,76.0,M,A,40.5,Y,0,2101900220,neg,0,,MNW21-048 -S77,0,,,
SanFrancisquito,1,10/5/21,RADR,845296015,71.0,M,A,32.0,Y,0,2101900221,neg,0,,MNW21-048 -S78,0,,,
SanFrancisquito,1,10/5/21,RADR,845531829,78.0,M,A,50.0,Y,0,2101900222,neg,0,,MNW21-048 -S79,0,,,
SanFrancisquito,1,10/5/21,RADR,845529563,84.0,F,A,71.0,Y,0,2101900223,neg,0,21ARMI0742,MNW21-048 -S80,0,,,
SanFrancisquito,1,10/5/21,RADR,845529332,75.0,M,A,43.0,Y,0,2101900224,neg,0,,MNW21-048 -S81,0,,,
SanFrancisquito,1,10/5/21,RADR,845532042,69.0,M,A,31.5,Y,0,2101900225,neg,0,,MNW21-048 -S82,0,,,
SanFrancisquito,1,10/5/21,RADR,845532357,79.0,M,A,51.0,Y,0,2101900226,pos,57.5930253521615,,MNW21-048 -S83,0,,,
SanFrancisquito,1,10/5/21,RADR,845864060,70.0,U,A,32.5,Y,0,2101900227,neg,0,21ARMI0759,MNW21-048 -S84,0,,,
SanFrancisquito,1,10/5/21,RADR,845527362,91.0,F,A,82.0,Y,0,2101900228,neg,0,,MNW21-048 -S85,0,,,
SanFrancisquito,1,10/5/21,RADR,845861816,76.0,F,A,42.5,Y,0,2101900229,neg,0,21ARMI0756,MNW21-048 -S86,0,,,
SanFrancisquito,1,10/5/21,RADR,845864044,72.0,M,A,38.5,Y,0,2101900230,neg,0,21ARMI0744,MNW21-048 -S87,0,,,
SanFrancisquito,1,10/5/21,RADR,845863864,72.0,F,A,48.5,Y,0,2101900231,neg,0,21ARMI0737,MNW21-048 -S88,0,,,
SanFrancisquito,1,10/5/21,RADR,842799272,71.0,M,A,51.0,Y,0,2101900232,neg,0,,MNW21-048 -S89,0,,,
SanFrancisquito,1,10/5/21,RADR,845527868,87.0,F,A,73.5,Y,0,2101900233,neg,0,,MNW21-048 -S90,0,,,
SanFrancisquito,1,10/5/21,RADR,845862780,91.0,F,A,68.5,Y,0,2101900234,neg,0,21ARMI0739,MNW21-048 -S91,0,,,
SanFrancisquito,1,10/5/21,RADR,845862522,57.0,F,A,19.5,Y,0,2101900235,pos,1049.0639737702,21ARMI0747,MNW21-048 -S92,0,,,
SanFrancisquito,1,10/5/21,RADR,842797016,80.0,M,A,55.0,Y,0,2101900236,pos,6322.872615723,,MNW21-048 -S93,0,,,
SanFrancisquito,1,10/5/21,RADR,605525017,75.0,M,A,51.0,Y,0,2101900237,neg,0,,MNW21-048 -S96,0,,,
SanFrancisquito,1,10/5/21,RADR,845531610,77.0,M,A,45.5,Y,0,2101900238,neg,0,,MNW21-048 -S95,0,,,
SanFrancisquito,1,10/5/21,RADR,845533581,90.0,F,A,75.0,Y,0,2101900239,pos,50.8061062460753,,MNW21-048 -S97,0,,,
SanFrancisquito,1,10/5/21,RADR,845864026,76.0,M,A,49.5,Y,0,2101900240,neg,0,21ARMI0721,MNW21-048 -S98,0,,,
SanFrancisquito,1,10/5/21,RADR,845534061,89.0,M,A,80.0,Y,0,2101900241,neg,0,,MNW21-048 -S99,0,,,
SanFrancisquito,1,10/5/21,RADR,845863786,70.0,M,A,47.0,Y,0,2101900242,neg,0,21ARMI0736,MNW21-048 -S100,0,,,
SanFrancisquito,1,10/5/21,RADR,845534020,78.0,M,A,46.5,Y,0,2101900243,neg,0,,MNW21-048 -S101,0,,,
SanFrancisquito,1,10/5/21,RADR,845530556,69.0,M,A,35.5,Y,0,2101900244,neg,0,,MNW21-048 -S102,0,,,
SanFrancisquito,1,10/5/21,RADR,650525333,82.0,F,A,49.0,Y,0,2101900245,neg,0,,JNH21-048 -S3,0,,,
SanFrancisquito,1,10/5/21,RADR,845263026,74.0,M,A,39.0,Y,0,2101900246,neg,0,,JNH21-048 -S4,0,,,
SanFrancisquito,1,10/5/21,RADR,845531848,87.0,F,A,63.0,Y,0,2101900247,neg,0,,JNH21-048 -S5,0,,,
SanFrancisquito,1,10/5/21,RADR,836525271,98.0,F,A,77.0,Y,0,2101900248,neg,0,,JNH21-048 -S9,0,,,
SanFrancisquito,1,10/5/21,RADR,836383541,86.0,M,A,51.0,Y,0,2101900249,pos,7152.87402133877,,JNH21-048 -S12,0,,,
SanFrancisquito,1,10/5/21,RADR,845295886,97.0,F,A,82.0,Y,0,2101900250,neg,0,,JNH21-048 -S15,0,,,
SanFrancisquito,1,10/5/21,RADR,836535306,75.0,M,A,43.5,Y,0,2101900251,neg,0,,JNH21-048 -S19,0,,,
