Site,SubSite,CaptureDate,Species,IndividualID,SVLmm,Sex,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
EmmaCarlin,1,6/16/2020,NOVI,2002700037,38,M,A,,Y,0,2002700037,pos,23534.4019694591,,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600287,32,F,A,,Y,0,1904600287,pos,23501.3013023636,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101500201,34,M,A,,Y,0,2101500201,pos,23486.1679160176,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101500179,30,F,A,,Y,0,2101500179,pos,23405.9974075458,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700128,31,F,A,,Y,0,2002700128,pos,22962.0734752711,,,0,0,,
EmmaCarlin,1,5/1/2019,NOVI,1903600126,26,U,J,,Y,0,1903600126,pos,22783.1066579495,,,0,0,,
EmmaCarlin,1,5/2/2019,NOVI,1902900048,45,F,A,,Y,0,1902900048,pos,22605.5542901321,,"101-0159
101-0160",0,0,,
EmmaCarlin,1,6/14/2018,NOVI,43000160314,39,M,A,,Y,0,1802000480,pos,22536.7497732772,,,0,0,,
EmmaCarlin,1,5/21/2019,NOVI,1905100470,39,F,A,,Y,0,1905100470,pos,22497.0406833724,19ARMI2449,Gravid,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700238,35,M,A,,Y,0,2101700238,pos,22480.4006267214,,,0,0,,
EmmaCarlin,1,5/5/2020,NOVI,2001500365,34,F,A,,Y,0,2001500365,pos,22394.8602931864,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101500185,30,F,A,,Y,0,2101500185,pos,22266.1956812034,,,0,0,,
MudLake,1,4/21/2021,NOVI,2101200039,33,F,A,,Y,0,2101200039,pos,21799.1201833534,,,0,0,,
EmmaCarlin,1,6/13/2018,NOVI,43000160566,33,U,A,,Y,0,1802000456,pos,21789.8873338916,,,0,0,,
EmmaCarlin,1,5/22/2019,NOVI,1905100070,28,F,A,,Y,0,1905100070,pos,21692.1920381976,19ARMI2415,,0,0,,
EmmaCarlin,1,6/12/2019,NOVI,1904600320,34,F,A,,Y,0,1904600320,pos,21668.5221234795,,,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800273,27,F,A,,Y,0,2002800273,pos,21444.2530112908,,,0,0,,
EmmaCarlin,1,5/6/2020,NOVI,2001500334,31,F,A,,Y,0,2001500334,pos,21414.9428157762,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200199,31,M,A,,Y,0,2101200199,pos,21341.8424760113,,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500196,30,M,A,,Y,0,2001500196,pos,21142.9310428835,,,0,0,,
EmmaCarlin,1,5/23/2019,NOVI,1905100110,35,M,A,,Y,0,1905100110,pos,21064.8630109198,,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700186,32,F,A,,Y,0,2002700186,pos,20931.1482910649,,,0,0,,
EmmaCarlin,1,6/12/2018,NOVI,43000160681,38,U,A,,Y,0,1802000395,pos,20895.4401881153,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700232,32,M,A,,Y,0,2101700232,pos,20794.3735700026,,,0,0,,
EmmaCarlin,1,6/16/2020,NOVI,2002700144,35,M,A,,Y,0,2002700144,pos,20737.568548313,,,0,0,,
EmmaCarlin,1,5/21/2019,NOVI,1905100033,37,F,A,,Y,0,1905100033,pos,20697.0133429683,19ARMI2459,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500306,35,F,A,,Y,0,2101500306,pos,20680.9187037186,21ARMI0200,,0,0,,
EmmaCarlin,1,5/20/2019,NOVI,2000500020,25,U,J,,Y,0,2000500020,pos,20658.8480759189,,,0,0,,
EmmaCarlin,1,5/20/2019,NOVI,2000500037,36,F,A,,Y,0,2000500037,pos,20658.7133516942,,,0,0,,
EmmaCarlin,1,5/20/2019,NOVI,1904600082,38,M,A,,Y,0,1904600082,pos,20617.3106246807,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700115,23,F,A,,Y,0,2002700115,pos,20469.8566098817,,,0,0,,
EmmaCarlin,1,4/30/2019,NOVI,1904600028,37,F,A,,Y,0,1904600028,pos,20422.1908953915,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200323,34,M,A,,Y,0,2101200323,pos,20413.9380872682,,,0,0,,
EmmaCarlin,1,5/22/2018,NOVI,43000160663,32,M,A,,Y,0,1802000045,pos,20340.6543065794,18ARMI1254,Hg tail clip,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700244,33,F,A,,Y,0,2101700244,pos,20260.9485406359,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101500181,30,M,A,,Y,0,2101500181,pos,20247.0973838203,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800227,31,U,A,,Y,0,2101800227,pos,20233.2556961836,,,0,0,,
EmmaCarlin,1,6/14/2018,NOVI,43000160403,34,U,A,,Y,0,1802000490,pos,20194.697394232,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700030,41,M,A,,Y,0,2002700030,pos,20191.7873836336,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700124,33,F,A,,Y,0,2002700124,pos,20191.7873836336,,,0,0,,
EmmaCarlin,1,5/5/2020,NOVI,2001500351,34,M,A,,Y,0,2001500351,pos,20135.8571157534,,,0,0,,
EmmaCarlin,1,6/12/2019,NOVI,1904600334,34,F,A,,Y,0,1904600334,pos,19977.8146280308,,,0,0,,
EmmaCarlin,1,6/11/2018,NOVI,43000160402,34,F,A,,Y,0,1802000330,pos,19911.0857411664,,Gravid,0,0,,
EmmaCarlin,1,6/10/2019,NOVI,1904600271,30,M,A,,Y,0,1904600271,pos,19855.1694937667,,,0,0,,
EmmaCarlin,1,6/12/2019,NOVI,1904600310,31,F,A,,Y,0,1904600310,pos,19662.0299322414,,,0,0,,
EmmaCarlin,1,4/29/2019,NOVI,1903600018,29,U,J,,Y,0,1903600018,pos,19652.466002285,,,0,0,,
EmmaCarlin,1,5/20/2019,NOVI,2000500026,27,M,A,,Y,0,2000500026,pos,19646.1865973459,,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700195,43,F,A,,Y,0,2002700195,pos,19539.8960705801,,,0,0,,
EmmaCarlin,1,5/24/2018,NOVI,43000160630,36,F,A,,Y,0,1802000129,pos,19502.3381609835,,Gravid,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700191,35,F,A,,Y,0,2002700191,pos,19476.9924574994,,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500287,32,M,A,,Y,0,2001500287,pos,19459.7236058842,,,0,0,,
EmmaCarlin,1,6/12/2019,NOVI,1904600332,32,F,A,,Y,0,1904600332,pos,19429.288743561,,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500262,20,U,J,,Y,0,2001500262,pos,19247.9569554171,,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600256,39,M,A,,Y,0,1904600256,pos,19210.6003513461,,,0,0,,
MudLake,1,6/7/2021,NOVI,2101700127,35,M,A,,Y,0,2101700127,pos,19012.4728304221,21ARMI0276,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500277,29,M,A,,Y,0,2001500277,pos,18908.7400800489,,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500255,34,F,A,,Y,0,2101500255,pos,18831.3121040441,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700219,32,F,A,,Y,0,2101700219,pos,18818.4383011976,,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700196,32,M,A,,Y,0,2002700196,pos,18702.0603423416,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700118,34,M,A,,Y,0,2002700118,pos,18600.9253121576,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101500021,32,M,A,,Y,0,2101500021,pos,18588.2090105049,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200345,33,F,A,,Y,0,2101200345,pos,18550.1122418698,,,0,0,,
EmmaCarlin,1,5/21/2019,NOVI,1904600176,41,F,A,,Y,0,1904600176,pos,18542.859375252,19ARMI2403,,0,0,,
EmmaCarlin,3,5/7/2020,NOVI,2001500192,34,M,A,,Y,0,2001500192,pos,18519.1954355203,,,0,0,,
EmmaCarlin,1,5/24/2018,NOVI,43000160490,34,M,A,,Y,0,1802000127,pos,18498.3121894335,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700111,34,F,A,,Y,0,2002700111,pos,18486.7910591227,,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500282,30,M,A,,Y,0,2101500282,pos,18474.1527839964,21ARMI0227,,0,0,,
EmmaCarlin,1,5/22/2019,NOVI,1905100043,34,F,A,,Y,0,1905100043,pos,18447.5183994217,19ARMI2380,Gravid,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700116,30,F,A,,Y,0,2002700116,pos,18348.2442598363,,,0,0,,
EmmaCarlin,3,4/28/2021,NOVI,2101200233,39,F,A,,Y,0,2101200233,pos,18185.8451856891,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800190,34,F,A,,Y,0,2101800190,pos,18173.4126486345,,,0,0,,
EmmaCarlin,1,6/10/2019,NOVI,1904600272,40,M,A,,Y,0,1904600272,pos,18157.3911018143,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101500219,37,M,A,,Y,0,2101500219,pos,18136.1660103708,,,0,0,,
EmmaCarlin,1,6/14/2018,NOVI,43000160545,37,F,A,,Y,0,1802000475,pos,18064.9274640856,,,0,0,,
EmmaCarlin,1,5/4/2020,NOVI,2002300076,35,F,A,,Y,0,2002300076,pos,18005.7386991037,,,0,0,,
EmmaCarlin,3,6/16/2020,NOVI,2002700044,34,U,A,,Y,0,2002700044,pos,17889.7984003907,,,0,0,,
EmmaCarlin,3,4/28/2021,NOVI,2101200226,33,M,A,,Y,0,2101200226,pos,17792.1910029603,,,0,0,,
EmmaCarlin,1,6/11/2018,NOVI,43000160444,37,F,A,,Y,0,1802000334,pos,17777.8024081177,,Gravid,0,0,,
EmmaCarlin,1,4/28/2021,NOVI,2101200281,31,F,A,,Y,0,2101200281,pos,17670.9303131225,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800338,31,M,A,,Y,0,2002800338,pos,17661.5663431342,20ARMI1633,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200208,30,F,A,,Y,0,2101200208,pos,17658.8497915046,,,0,0,,
EmmaCarlin,2,6/18/2020,NOVI,2002700021,31,F,A,,Y,0,2002700021,pos,17646.7775285918,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600419,22,M,A,,Y,0,1904600419,pos,17625.3196309954,,VIE- Red,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700130,30,M,A,,Y,0,2002700130,pos,17502.5525013643,,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500324,38,M,A,,Y,0,2101500324,pos,17407.0579317882,21ARMI0188,,0,0,,
EmmaCarlin,1,5/24/2018,NOVI,43000160345,33,F,A,,Y,0,1802000123,pos,17312.835915183,,,0,0,,
EmmaCarlin,1,5/5/2020,NOVI,2001500370,32,F,A,,Y,0,2001500370,pos,17226.2009058108,,,0,0,,
EmmaCarlin,1,5/27/2020,NOVI,2002800127,31,M,A,,Y,0,2002800127,pos,17180.0429963041,20ARMI1692,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500284,31,F,A,,Y,0,2101500284,pos,17147.1258429228,,Chin and back leeches,1,0,,
EmmaCarlin,1,5/1/2019,NOVI,1903600099,36,F,A,,Y,0,1903600099,pos,17026.4898306542,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600452,33,F,A,,Y,0,1904600452,pos,16968.9769107063,,2x1mm lump right mid-body (pale lump),1,0,,
EmmaCarlin,1,5/1/2019,NOVI,1903600133,34,F,A,,Y,0,1903600133,pos,16926.1794880115,,,0,0,,
EmmaCarlin,1,5/3/2018,NOVI,43000160558,29,F,A,,Y,0,1801000410,pos,16778.4185194178,,notches in tail,1,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600426,38,M,A,,Y,0,1904600426,pos,16755.5419279423,,,0,0,,
EmmaCarlin,1,5/28/2020,NOVI,2002800048,29,M,A,,Y,0,2002800048,pos,16753.0264463685,,,0,0,,
EmmaCarlin,1,4/30/2019,NOVI,1904600036,32,M,A,,Y,0,1904600036,pos,16744.0279688787,,,0,0,,
EmmaCarlin,1,4/30/2019,NOVI,1904600013,32,F,A,,Y,0,1904600013,pos,16734.3990290349,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101500048,34,M,A,,Y,0,2101500048,pos,16730.1282609971,,,0,0,,
EmmaCarlin,1,6/11/2018,NOVI,43000160788,38,F,A,,Y,0,1802000339,pos,16676.3717673512,,Gravid,0,0,,
EmmaCarlin,1,5/1/2019,NOVI,1903600092,27,M,A,,Y,0,1903600092,pos,16472.4604177745,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800302,37,M,A,,Y,0,2002800302,pos,16365.5061498738,20ARMI1678,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800300,31,F,A,,Y,0,2002800300,pos,16356.1588860567,20ARMI1637,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700162,35,F,A,,Y,0,2002700162,pos,16310.311032149,,,0,0,,
EmmaCarlin,1,5/23/2019,NOVI,1905100108,37,M,A,,Y,0,1905100108,pos,16286.5218112661,19ARMI2372,,0,0,,
EmmaCarlin,1,5/23/2019,NOVI,1905100100,40,M,A,,Y,0,1905100100,pos,16243.0300961099,19ARMI2355,,0,0,,
EmmaCarlin,1,5/21/2019,NOVI,1905100466,34,F,A,,Y,0,1905100466,pos,16027.0983855323,19ARMI2440,,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800013,32,F,A,,Y,0,2002800013,pos,16007.5636888954,,,0,0,,
EmmaCarlin,1,4/28/2021,NOVI,2101200245,36,M,A,,Y,0,2101200245,pos,15904.540908842,,,0,0,,
EmmaCarlin,1,6/10/2019,NOVI,1904600245,36,U,A,,Y,0,1904600245,pos,15859.1313380648,,,0,0,,
EmmaCarlin,1,6/10/2019,NOVI,1904600273,22,F,A,,Y,0,1904600273,pos,15809.8503916018,,,0,0,,
EmmaCarlin,1,5/23/2019,NOVI,1905100120,38,F,A,,Y,0,1905100120,pos,15785.7821332481,,,0,0,,
EmmaCarlin,1,6/13/2018,NOVI,43000160535,34,U,A,,Y,0,1802000440,pos,15684.4729612559,,,0,0,,
EmmaCarlin,1,6/18/2020,NOVI,2002800155,33,M,A,,Y,0,2002800155,pos,15528.3772963092,,,0,0,,
EmmaCarlin,1,6/12/2018,NOVI,43000160706,34,M,A,,Y,0,1802000379,pos,15499.4816213094,,,0,0,,
EmmaCarlin,1,5/2/2018,NOVI,43000160773,36,M,A,,Y,0,1801000381,pos,15499.3198841765,,,0,0,,
EmmaCarlin,3,5/6/2020,NOVI,2002300086,33,M,A,,Y,0,2002300086,pos,15496.5516913355,,,0,0,,
EmmaCarlin,1,6/11/2018,NOVI,43000160608,37,U,A,,Y,0,1802000345,pos,15327.344563768,,,0,0,,
EmmaCarlin,1,4/29/2019,NOVI,1904600409,31,F,A,,Y,0,1904600409,pos,15274.0568619923,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700117,27,F,A,,Y,0,2002700117,pos,15254.7125308386,,,0,0,,
EmmaCarlin,1,5/21/2019,NOVI,1904600172,29,M,A,,Y,0,1904600172,pos,15234.3219914947,19ARMI2460,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600423,30,F,A,,Y,0,1904600423,pos,15175.8536567857,,,0,0,,
EmmaCarlin,1,6/18/2020,NOVI,2002800159,35,F,A,,Y,0,2002800159,pos,15171.4822587383,,,0,0,,
EmmaCarlin,1,6/12/2019,NOVI,1904600305,35,M,A,,Y,0,1904600305,pos,15147.1581123425,,,0,0,,
EmmaCarlin,1,5/20/2019,NOVI,2000500018,30,F,A,,Y,0,2000500018,pos,15135.4463361707,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700104,29,U,A,,Y,0,2002700104,pos,15119.6940976682,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800073,28,U,A,,Y,0,2101800073,pos,14873.5610867136,,,0,0,,
EmmaCarlin,1,5/6/2020,NOVI,2002300196,38,F,A,,Y,0,2002300196,pos,14853.2317712918,,,0,0,,
EmmaCarlin,1,5/3/2018,NOVI,43000160430,29,F,A,,Y,0,1801000401,pos,14850.5930723553,,,0,0,,
EmmaCarlin,1,5/22/2019,NOVI,1905100049,40,F,A,,Y,0,1905100049,pos,14846.1190804105,19ARMI2386,Gravid,0,0,,
EmmaCarlin,1,6/12/2019,NOVI,1904600307,36,F,A,,Y,0,1904600307,pos,14842.1691433609,,VIE- Pink (red),0,0,,
EmmaCarlin,1,5/1/2019,NOVI,1903600127,33,F,A,,Y,0,1903600127,pos,14830.3062921821,,Gravid,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800020,,F,A,,Y,0,2002800020,pos,14810.7620065271,,,0,0,,
EmmaCarlin,1,5/1/2019,NOVI,1904600041,37,F,A,,Y,0,1904600041,pos,14773.7161394773,,Gravid,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600453,33,F,A,,Y,0,1904600453,pos,14604.7808117823,,,0,0,,
EmmaCarlin,1,5/22/2018,NOVI,43000160697,33,F,A,,Y,0,1802000054,pos,14555.5050181139,,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700193,39,M,A,,Y,0,2002700193,pos,14519.8362418376,,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500160,30,M,A,,Y,0,2001500160,pos,14404.1629671802,,,0,0,,
EmmaCarlin,1,5/24/2018,NOVI,43000160542,30,F,A,,Y,0,1802000134,pos,14400.0112983152,,Gravid,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800017,29,M,A,,Y,0,2002800017,pos,14353.9314568245,,"tail clip, leeches",1,0,,
EmmaCarlin,1,5/21/2018,NOVI,43000160390,37,F,A,,Y,0,1801000591,pos,14351.6135853209,18ARMI1273,Hg Tail clipping; Gravid,0,0,,
EmmaCarlin,1,5/1/2019,NOVI,1904600042,35,M,A,,Y,0,1904600042,pos,14342.481137768,,,0,0,,
EmmaCarlin,1,4/29/2019,NOVI,1903600010,38,M,A,,Y,0,1903600010,pos,14288.0692775537,,,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800147,28,F,A,,Y,0,2002800147,pos,14113.3978572126,,,0,0,,
EmmaCarlin,1,6/10/2019,NOVI,1904600232,35,F,A,,Y,0,1904600232,pos,14043.7256517339,,Blue tail VIE,0,0,,
EmmaCarlin,3,4/29/2021,NOVI,2101200317,30,M,A,,Y,0,2101200317,pos,14043.2235904105,,,0,0,,
EmmaCarlin,1,5/21/2018,NOVI,43000160415,35,M,A,,Y,0,1801000580,pos,14024.0837731579,18ARMI1258,Hg tail clip,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700224,29,U,A,,Y,0,2101700224,pos,14014.4418266745,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101500189,32,M,A,,Y,0,2101500189,pos,13995.2867630893,,,0,0,,
EmmaCarlin,1,6/11/2018,NOVI,43000160456,35,F,A,,Y,0,1802000322,pos,13934.117088104,,"Leeches, gravid",1,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101500214,35,F,A,,Y,0,2101500214,pos,13805.1702109561,,,0,0,,
EmmaCarlin,1,6/23/2021,NOVI,2102200037,37,U,A,,Y,0,2102200037,pos,13776.8763406215,,,0,0,,
EmmaCarlin,1,5/23/2019,NOVI,1905100125,33,F,A,,Y,0,1905100125,pos,13753.6328985739,,,0,0,,
EmmaCarlin,1,5/3/2018,NOVI,43000160357,36,F,A,,Y,0,1801000400,pos,13739.180862274,,Gravid,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600285,32,F,A,,Y,0,1904600285,pos,13722.327412655,,,0,0,,
EmmaCarlin,1,5/20/2019,NOVI,2000500022,41,F,A,,Y,0,2000500022,pos,13673.7993094907,,The big one,0,0,,
EmmaCarlin,1,6/14/2018,NOVI,43000160531,35,M,A,,Y,0,1802000479,pos,13661.4268222164,,,0,0,,
EmmaCarlin,1,5/1/2019,NOVI,43000160559,36,M,A,,Y,0,1904600005,pos,13606.137492516,,Recap 2018,0,0,,
EmmaCarlin,1,6/12/2018,NOVI,43000160583,33,U,A,,Y,0,1802000383,pos,13595.7236369272,,,0,0,,
EmmaCarlin,1,5/20/2019,NOVI,2000500033,39,F,A,,Y,0,2000500033,pos,13543.6324630302,,Gravid,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700120,33,F,A,,Y,0,2002700120,pos,13432.6498399815,,,0,0,,
EmmaCarlin,1,6/12/2018,NOVI,43000160438,33,U,A,,Y,0,1802000394,pos,13411.3105752832,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800113,29,U,A,,Y,0,2101800113,pos,13395.9552041493,,,0,0,,
EmmaCarlin,1,5/23/2019,NOVI,1905100099,39,M,A,,Y,0,1905100099,pos,13317.8378267188,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700239,38,F,A,,Y,0,2101700239,pos,13268.3115779384,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600451,35,F,A,,Y,0,1904600451,pos,13268.0054561596,,,0,0,,
EmmaCarlin,1,5/5/2020,NOVI,2001500362,34,F,A,,Y,0,2001500362,pos,13221.7566209777,,,0,0,,
EmmaCarlin,3,5/6/2020,NOVI,2002300085,31,M,A,,Y,0,2002300085,pos,13213.9801679063,,,0,0,,
EmmaCarlin,1,4/28/2021,NOVI,2101200273,33,M,A,,Y,0,2101200273,pos,13177.8828828634,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200164,33,M,A,,Y,0,2101200164,pos,13150.8746458135,,Parasites on belly,1,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500311,34,F,A,,Y,0,2101500311,pos,13105.9838696352,21ARMI0210,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800186,35,U,A,,Y,0,2101800186,pos,13043.3941015166,,,0,0,,
EmmaCarlin,1,5/21/2019,NOVI,1905100035,30,M,A,,Y,0,1905100035,pos,13043.3857988972,19ARMI2492,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700279,41,F,A,,Y,0,2002700279,pos,13034.9668083188,,,0,0,,
EmmaCarlin,1,5/5/2020,NOVI,2001500355,33,M,A,,Y,0,2001500355,pos,12972.9195164525,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600440,30,M,A,,Y,0,1904600440,pos,12947.9165324162,,,0,0,,
EmmaCarlin,1,5/28/2020,NOVI,2002800038,36,M,A,,Y,0,2002800038,pos,12945.6421174748,,Leech on nose,1,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500289,31,F,A,,Y,0,2001500289,pos,12927.9478988268,,,0,0,,
EmmaCarlin,1,6/12/2018,NOVI,43000160530,38,M,A,,Y,0,1802000392,pos,12855.5940236614,,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700181,35,M,A,,Y,0,2002700181,pos,12817.5688608997,,,0,0,,
EmmaCarlin,1,5/2/2019,NOVI,1904600058,30,F,A,,Y,0,1904600058,pos,12752.1477212843,,101-0198,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700163,33,F,A,,Y,0,2002700163,pos,12701.6649041745,,,0,0,,
EmmaCarlin,1,4/29/2019,NOVI,1904600405,36,F,A,,Y,0,1904600405,pos,12677.432756248,,,0,0,,
EmmaCarlin,3,5/6/2020,NOVI,2002300180,32,M,A,,Y,0,2002300180,pos,12656.7597808619,,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700277,34,M,A,,Y,0,2002700277,pos,12545.6999339836,,,0,0,,
EmmaCarlin,1,5/6/2020,NOVI,2001500315,31,F,A,,Y,0,2001500315,pos,12519.0250586818,,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500263,30,M,A,,Y,0,2001500263,pos,12501.9139440195,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700029,31,U,A,,Y,0,2002700029,pos,12476.291113829,,,0,0,,
EmmaCarlin,3,5/18/2021,NOVI,2101700342,27,F,A,,Y,0,2101700342,pos,12348.9625283088,21ARMI0151,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700107,33,M,A,,Y,0,2002700107,pos,12264.7995539615,,,0,0,,
EmmaCarlin,1,6/16/2020,NOVI,2002800144,38,M,A,,Y,0,2002800144,pos,12206.2269990324,,,0,0,,
EmmaCarlin,2,5/6/2020,NOVI,2001500332,32,M,A,,Y,0,2001500332,pos,12156.2446391719,,,0,0,,
EmmaCarlin,1,5/21/2019,NOVI,1905100459,38,F,A,,Y,0,1905100459,pos,12150.5404687487,19ARMI2456,Gravid,0,0,,
EmmaCarlin,3,4/29/2021,NOVI,2101200310,28,M,A,,Y,0,2101200310,pos,12106.4669483134,,,0,0,,
EmmaCarlin,1,5/23/2019,NOVI,1905100121,36,M,A,,Y,0,1905100121,pos,12081.3199992607,,,0,0,,
EmmaCarlin,1,4/28/2021,NOVI,2101200296,43,F,A,,Y,0,2101200296,pos,12065.1412789017,,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500251,35,F,A,,Y,0,2101500251,pos,11991.1102366541,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600430,41,F,A,,Y,0,1904600430,pos,11988.3098254465,,,0,0,,
EmmaCarlin,1,5/4/2020,NOVI,2002300188,33,M,A,,Y,0,2002300188,pos,11977.0562318343,,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500303,34,F,A,,Y,0,2101500303,pos,11876.8527037216,21ARMI0194,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101500005,31,F,A,,Y,0,2101500005,pos,11852.5109444208,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200330,34,F,A,,Y,0,2101200330,pos,11763.6838759694,,,0,0,,
EmmaCarlin,1,5/23/2018,NOVI,43000160508,33,M,A,,Y,0,1802000098,pos,11752.9477406259,,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600282,35,F,A,,Y,0,1904600282,pos,11729.2403245131,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101500178,30,F,A,,Y,0,2101500178,pos,11699.5007844873,,Notch in dorsal part of tail,1,0,,
MudLake,1,6/21/2018,NOVI,43000160309,38,F,A,,Y,0,1802500126,pos,11648.2963382515,,,0,0,,
EmmaCarlin,1,5/23/2019,NOVI,43000160352,37,M,A,,Y,0,1905100017,pos,11642.3115073095,19ARMI2365,Recap-,0,0,,
EmmaCarlin,3,4/27/2021,NOVI,2101200157,28,M,A,,Y,0,2101200157,pos,11635.6678783108,,,0,0,,
EmmaCarlin,1,6/11/2018,NOVI,43000160579,33,F,A,,Y,0,1802000318,pos,11573.1782015179,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700131,30,M,A,,Y,0,2002700131,pos,11540.5709398561,,,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800287,31,M,A,,Y,0,2002800287,pos,11509.0449898032,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600449,33,F,A,,Y,0,1904600449,pos,11376.7909497984,,,0,0,,
