Site,SubSite,CaptureDate,Species,PondLocation,IndividualID,Sex,Age,SVLmm,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead,HP,Abundance,Area,Density,Temp,Temp_1w,Temp_2w,Temp_3w,Temp_4w,Air_Max,Air_Max1,Air_Max2,Air_Max3,Air_Max4,Site_temp,Site_temp1,Site_temp2,Site_temp3,Site_temp4
ScotiaBarrens,SC38,5/23/2019,NOVI,D2,OBROYY,F,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D3,OYBBYY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D2,OYBOYY,F,,,,N,,,,,,recent recapture. Tail marks faint,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D3,RBBROY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC37,5/23/2019,NOVI,D4,YBRYRB,M,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,15.85776389,16.08659226,13.6529504,16.67372817,12.93046032,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D2,YBxxYY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC37,5/23/2019,NOVI,D1,YORBYB,M,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,15.85776389,16.08659226,13.6529504,16.67372817,12.93046032,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D1,YORRYY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D3,YRBOYY,F,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D2-3,YRBRYY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D2,YRBYYY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D3,YROBYY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D2,YROOYY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D2,YRRBYY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC37,5/23/2019,NOVI,D4,YRYOYB,M,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,15.85776389,16.08659226,13.6529504,16.67372817,12.93046032,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC37,5/23/2019,NOVI,D2,YRYRYB,M,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,15.85776389,16.08659226,13.6529504,16.67372817,12.93046032,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,SC38,5/23/2019,NOVI,D2,YRYYYY,M,,,,N,,,,,,recent recapture,,0,,,Short,65.29682706,141.1433333,0.462627781,15.07359375,15.30226935,13.22137798,16.81383482,12.84364137,19.83888889,17.02777778,11.84603175,16.53730159,10.34761905,15.52701664,15.80295596,13.66332357,16.97696762,13.03163231
ScotiaBarrens,P1,5/24/2019,NOVI,D12,BBYBRR,M,,,,N,,,,,,recent recapture,,0,,,Long,434.8518028,560.6216667,0.775660001,17.49967262,16.69591114,13.59249702,17.30218495,,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,P1,5/24/2019,NOVI,D5,BORBRR,F,,,,N,,,,,,recent recapture,,0,,,Long,434.8518028,560.6216667,0.775660001,17.49967262,16.69591114,13.59249702,17.30218495,,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,SC37,5/24/2019,NOVI,D2,BORYYB,M,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,17.28470833,16.40599306,13.35733829,16.77341667,12.7743631,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D4,BRxxxx,M,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D1,OORBBB,F,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D1,OORYBB,F,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,P1,5/24/2019,NOVI,D12,RRYBxx,M,,,,N,,,,,,recent recapture,,0,,,Long,434.8518028,560.6216667,0.775660001,17.49967262,16.69591114,13.59249702,17.30218495,,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D4,RYBOBB,F,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,SC37,5/24/2019,NOVI,D1,RYBORB,M,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,17.28470833,16.40599306,13.35733829,16.77341667,12.7743631,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D5,RYBRBB,M,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D4,RYBYBB,F,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D4,xxBRBB,M,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,SC37,5/24/2019,NOVI,D2,xxYOxx,M,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,17.28470833,16.40599306,13.35733829,16.77341667,12.7743631,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D3-4,xxYYBB,M,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D2,YBORBB,F,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,P1,5/24/2019,NOVI,D8,YBRRRR,F,,,,N,,,,,,recent recapture,,0,,,Long,434.8518028,560.6216667,0.775660001,17.49967262,16.69591114,13.59249702,17.30218495,,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,A11,5/24/2019,NOVI,D4,YBRYBB,M,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,16.40394167,15.80913929,13.32658571,17.3260881,13.22181905,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,SC37,5/24/2019,NOVI,D3,YOBBYB,F,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,17.28470833,16.40599306,13.35733829,16.77341667,12.7743631,18.96666667,17.57698413,12.01190476,16.04126984,11.31428571,16.95708586,16.13443572,13.27999402,17.04904594,12.94118323
ScotiaBarrens,SC37,5/28/2019,NOVI,D1,RBxRYB,F,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,18.97251389,17.30863194,14.817125,15.31014087,15.48236607,19.32777778,17.96269841,16.06190476,13.39285714,15.68333333,18.78046262,16.94719938,14.55834794,15.44465702,15.72046885
ScotiaBarrens,SC37,5/28/2019,NOVI,D1,xxBYYB,M,,,,N,,,,,,recent recapture,,0,,,Long,2538.657865,1869.461667,1.357961979,18.97251389,17.30863194,14.817125,15.31014087,15.48236607,19.32777778,17.96269841,16.06190476,13.39285714,15.68333333,18.78046262,16.94719938,14.55834794,15.44465702,15.72046885
ScotiaBarrens,A11,5/29/2019,NOVI,D1,OYYBBB,M,,,,N,,,,,,severe bruising in belly region?,1,0,,,Long,91.85669221,268.845,0.341671566,18.44946667,16.85791548,15.00562381,14.7100119,16.67303333,20.36666667,18.72063492,16.8984127,11.99920635,16.39047619,18.85197902,17.31952394,15.30592188,14.52404298,16.50964299
ScotiaBarrens,A11,5/29/2019,NOVI,D2-3,ROBYBB,F,,,,N,,,,,,severe bruising in belly region?,1,0,,,Long,91.85669221,268.845,0.341671566,18.44946667,16.85791548,15.00562381,14.7100119,16.67303333,20.36666667,18.72063492,16.8984127,11.99920635,16.39047619,18.85197902,17.31952394,15.30592188,14.52404298,16.50964299
ScotiaBarrens,A11,5/29/2019,NOVI,D1,RYOBBB,M,,,,N,,,,,,recent recapture,,0,,,Long,91.85669221,268.845,0.341671566,18.44946667,16.85791548,15.00562381,14.7100119,16.67303333,20.36666667,18.72063492,16.8984127,11.99920635,16.39047619,18.85197902,17.31952394,15.30592188,14.52404298,16.50964299
ScotiaBarrens,A11,5/29/2019,NOVI,D2-3,RYYBBB,M,,,,N,,,,,,severe bruising in belly region?,1,0,,,Long,91.85669221,268.845,0.341671566,18.44946667,16.85791548,15.00562381,14.7100119,16.67303333,20.36666667,18.72063492,16.8984127,11.99920635,16.39047619,18.85197902,17.31952394,15.30592188,14.52404298,16.50964299
ScotiaBarrens,A11,5/29/2019,NOVI,D2-3,RYYRBB,F,,,,N,,,,,,severe bruising in belly region?,1,0,,,Long,91.85669221,268.845,0.341671566,18.44946667,16.85791548,15.00562381,14.7100119,16.67303333,20.36666667,18.72063492,16.8984127,11.99920635,16.39047619,18.85197902,17.31952394,15.30592188,14.52404298,16.50964299
ScotiaBarrens,A11,5/29/2019,NOVI,D2,xRROxx,F,,,,N,,,,,,severe bruising in belly region?,1,0,,,Long,91.85669221,268.845,0.341671566,18.44946667,16.85791548,15.00562381,14.7100119,16.67303333,20.36666667,18.72063492,16.8984127,11.99920635,16.39047619,18.85197902,17.31952394,15.30592188,14.52404298,16.50964299
ScotiaBarrens,A11,5/29/2019,NOVI,D1,YBRRBB,M,,,,N,,,,,,severe bruising in belly region?,1,0,,,Long,91.85669221,268.845,0.341671566,18.44946667,16.85791548,15.00562381,14.7100119,16.67303333,20.36666667,18.72063492,16.8984127,11.99920635,16.39047619,18.85197902,17.31952394,15.30592188,14.52404298,16.50964299
ScotiaBarrens,B2,5/30/2019,NOVI,NR,RYOYBO,M,,,,N,,,,,,RECENT RECAP,,0,,,,,,,,,,,,18.93333333,19.66031746,17.02777778,11.84603175,16.53730159,18.28129633,17.91610522,15.80295596,13.66332357,16.97696762
ScotiaBarrens,SC37,6/5/2019,NOVI,D3,BBBBYB,M,,36,,N,,,,,,RECENT T-CLIP,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D6,BBORRB,M,,40,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4/5,BOBBYB,F,,41,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D2,BRBRYB,F,,37,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4,BRBYYB,M,,40,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D6,BROBYB,F,,41,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D3,BROOYB,M,,40,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4/5,BRORYB,M,,40,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4/5,BROYYB,M,,37,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D3,BRRBYB,F,,42,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4/5,BRROYB,M,,38,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D5,BRRYYB,M,,39,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D5,BRYBYB,F,,38,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4/5,BRYOYB,F,,41,,N,,,,,,"LARGE GROWTH ON MIDDLE OF RIGHT SIDE, APPEARS TO BE FILLED WITH BLOOD",1,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D5,BRYRYB,M,,40,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D3,BRYYYB,F,,37,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D3,BYOOYB,M,,36,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D5,BYORYB,F,,39,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D1,BYRBYB,M,,39,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D5,BYROYB,M,,34,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4/5,BYRRYB,M,,37,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D3,BYRYYB,F,,44,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4/5,OBBBYB,M,,38,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4,OBBOYB,F,,39,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4,OBBYYB,M,,37,,N,,,,,,TAIL ROUNDED AT END AND SHORT,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4/5,OBOBYB,M,,35,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4,OBOOYB,F,,46,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC38,6/5/2019,NOVI,D2/3,OBOOYY,F,,39,,N,,,,,,RECENT T-CLIP; POSITION 2 & 3 REMARKED,,0,,,Short,65.29682706,141.1433333,0.462627781,16.13464583,16.70961012,16.90953571,14.81968006,14.08852679,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D2,OBORYB,F,,39,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4,OBOYYB,M,,35,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4,OBRBYB,M,,37,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D1,OBROYB,M,,40,,N,,,,,,RECENT T-CLIP,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D6,OBRYYB,M,,38,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4,OBYBYB,F,,45,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4,OBYOYB,M,,39,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D4,OBYRYB,M,,37,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
ScotiaBarrens,SC37,6/5/2019,NOVI,D2,OBYYYB,F,,39,,N,,,,,,,,0,,,Long,2538.657865,1869.461667,1.357961979,17.30422917,17.70550992,17.65948214,15.59698016,14.43260218,20.45,17.19920635,18.72063492,16.8984127,11.99920635,16.73995193,17.32997457,17.31952394,15.30592188,14.52404298
